ID,Tipo de habitación,Título,Tipología,Ciudad,Localización,Municipio,Precio por noche Agosto,Precio por noche Octubre,Precio Medio,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
652645448249876424,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.40351,-3.73004",Madrid,,,,4.86,7,2,1,4,
811730173026112136,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3807,-3.6934",Madrid,75,75,75,4.5,10,1,1,1,2
000000000034390728,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.45646,-3.67793",Madrid,,,,4.84,81,1,1,1,
000000000037711264,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.42393,-3.61109",Madrid,35,35,35,,,1,1,1,
862033123355071696,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41114,-3.73565",Madrid,126,171,148,,,2,1,2,4
936634120461158061,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4555,-3.6962",Madrid,108,205,156,,,1,1,1,2
000000000006985914,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.42765,-3.67321",Madrid,40,35,38,,,1,1,1,
851266310209548293,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.464394,-3.702787",Madrid,95,95,95,4.68,19,1,1,1,2
847129863045672611,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.434394,-3.646657",Madrid,100,140,120,4.85,47,2,2,3,4
737617463270389620,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4739,-3.58177",Madrid,,,,,,1,1,2,
000000000014730017,"Alojamiento entero: apto. residencial en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.44336,-3.5754",Madrid,85,85,85,4.72,18,1,1,2,3
000000000030150966,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.39996,-3.68571",Madrid,,40,40,,,1,1,1,
1100718671223581937,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41731,-3.67447",Madrid,200,250,225,,,2,2,4,7
994819626253933752,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.37466,-3.77359",Madrid,135,,135,4.71,14,3,5,5,6
795495473700141817,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.457882,-3.682184",Madrid,,155,155,,,1,1,1,2
000000000048711112,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39853,-3.6684",Madrid,,,,,,1,1,2,3
1096282871024785332,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4579,-3.6759",Madrid,,,,4.56,9,1,1,2,3
000000000033960071,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.46771,-3.70031",Madrid,42,42,42,4.52,27,1,1,1,
654100117206187722,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42504,-3.69573",Madrid,100,140,120,4.7,60,1,1,2,4
000000000053700827,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.42562,-3.65658",Madrid,30,30,30,4.65,101,1,1,,
859231715384577892,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.463137,-3.704132",Madrid,30,30,30,4.78,94,1,1,,
791058530659972106,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.395329,-3.697257",Madrid,131,197,164,4.77,48,3,1,3,5
000000000018714771,"Habitación en Alcobendas, España",Habitación,Habitación,Madrid,"40.54452,-3.64665",Alcobendas,27,27,27,4.81,77,1,1,,
1017540247944693297,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4402,-3.6776",Madrid,99,160,130,,,1,1,1,2
000000000044551437,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4251,-3.6918",Madrid,307,537,422,4.82,55,1,1,1,2
000000000050256370,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41726,-3.67944",Madrid,60,60,60,4.38,170,1,1,2,1
920086053175359136,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4313,-3.6555",Madrid,,52,52,4.71,14,1,1,,
1120122501448384978,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42595,-3.70595",Madrid,300,300,300,,1,1,1,,2
959796002893734435,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4425,-3.58339",Madrid,120,120,120,4.75,4,1,1,2,2
1087516006325108691,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4573,-3.7093",Madrid,36,36,36,4.6,5,1,1,1,
555685892997512672,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4016,-3.63808",Madrid,30,30,30,,,1,1,1,
1032599266975268173,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3818,-3.7026",Madrid,150,150,150,,,1,1,,4
000000000019891220,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.398633,-3.740538",Madrid,60,60,60,,,1,1,1,
000000000034353310,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.439502,-3.612699",Madrid,98,,98,,,2,1,2,4
000000000019176012,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.37055,-3.71618",Madrid,40,35,38,4.81,222,1,1,1,
1119681207996829666,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.388659,-3.694414",Madrid,,176,176,,2,1,2,,3
701188105318462065,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.43208,-3.70598",Madrid,47,47,47,4.83,6,1,1,1,
1129596351255584050,"Habitación en Alcobendas, España",Habitación,Habitación,Madrid,"40.550056,-3.657674",Alcobendas,29,29,29,,1,1,1,,
944635265386105625,"Casa particular en Torrejón de Ardoz, España",Casa particular,Casa,Madrid,"40.4606,-3.4409",Torrejn de Ardoz,80,80,80,,,2,5,2,4
1073320655868062036,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.37561,-3.74672",Madrid,87,87,87,,2,1,1,,2
887425753207364009,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4157,-3.6589",Madrid,35,,35,4.72,68,1,1,1,
922452901360891559,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.44944,-3.70235",Madrid,194,193,194,,,3,5,3,5
945368707709183111,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4036,-3.6544",Madrid,,25,25,,,1,1,1,
1066750543544738878,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4641,-3.7014",Madrid,202,366,284,5.0,4,3,5,4,5
000000000037674433,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.48368,-3.65158",Madrid,35,35,35,4.75,91,1,1,1,
733443804226785750,"Habitación en Alcobendas, España",Habitación,Habitación,Madrid,"40.55547,-3.65523",Alcobendas,35,35,35,5.0,3,1,1,1,
596110738743121516,"Habitación en Alcobendas, España",Habitación,Habitación,Madrid,"40.54303,-3.63425",Alcobendas,30,30,30,4.74,124,1,1,,
1144087140954479709,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.420128,-3.67188",Madrid,45,45,45,,,1,1,1,
834414273711162560,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4038,-3.7381",Madrid,105,105,105,4.83,46,1,1,,4
650415901845193007,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4225,-3.6527",Madrid,26,26,26,4.78,111,1,1,1,
697517955639535322,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.40221,-3.70157",Madrid,100,150,125,,,2,1,3,6
000000000021158218,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38728,-3.70598",Madrid,45,45,45,4.51,123,1,1,1,
000000000050765517,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41194,-3.69459",Madrid,122,191,156,,,1,1,2,4
000000000048706649,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4011,-3.69114",Madrid,,,,,,1,1,1,
000000000021075773,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4052,-3.6979",Madrid,137,123,130,,,1,1,2,4
1069710012994443092,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.452908,-3.709844",Madrid,109,109,109,5.0,4,1,1,2,3
943618222979844125,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.418567,-3.672431",Madrid,,55,55,4.55,31,1,1,1,2
1134640143096268625,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4335,-3.6443",Madrid,,,,,,1,1,1,
1016080670289392498,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4688,-3.6531",Madrid,30,30,30,,,1,1,1,
000000000052965239,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42983,-3.70804",Madrid,70,70,70,4.47,119,1,1,1,2
832456561751560582,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.455121,-3.680559",Madrid,120,148,134,4.8,51,1,1,1,2
000000000043338607,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42908,-3.70256",Madrid,190,190,190,4.74,84,1,1,4,6
000000000023500006,"Alojamiento entero: apartamento con servicios en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3855,-3.7033",Madrid,,,,4.75,40,1,1,1,2
1115132833406119462,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4001,-3.6024",Madrid,41,41,41,4.33,9,1,1,1,
835507448636593746,"Habitación en Tres Cantos, España",Habitación,Habitación,Madrid,"40.6001,-3.7097",Tres Cantos,,,,,,1,1,1,
000000000022059474,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4175,-3.6765",Madrid,90,95,92,4.48,176,1,1,2,4
000000000008062212,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.433492,-3.650601",Madrid,,,,,,1,1,1,
000000000001642412,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43044,-3.6537",Madrid,,,,,,1,1,1,2
000000000026826102,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4353,-3.66353",Madrid,83,83,83,4.87,61,1,5,2,4
000000000030755714,"Habitación en casa particular en Madrid, España",Habitación,Habitación,Madrid,"40.444336,-3.654037",Madrid,30,30,30,4.76,211,1,1,1,1
000000000038822401,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.40897,-3.66129",Madrid,32,32,32,4.67,142,1,1,1,
000000000001289823,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.403399,-3.605746",Madrid,59,59,59,4.58,286,1,5,3,4
000000000029023627,"Alojamiento entero: apto. residencial en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43673,-3.64174",Madrid,105,113,109,4.77,314,2,2,2,4
760295085412233678,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4676,-3.7073",Madrid,73,73,73,4.22,18,1,1,1,2
1127481598854281073,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.425147,-3.708974",Madrid,87,,87,,1,1,1,3,5
000000000028297360,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41684,-3.70867",Madrid,169,500,334,4.7,194,1,1,1,2
673234238664284036,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4283,-3.70289",Madrid,36,36,36,4.81,85,1,1,,
1115703919605763399,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4696,-3.7284",Madrid,206,53,130,5.0,4,1,1,1,4
000000000018719337,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.37745,-3.62325",Madrid,,56,56,4.66,340,2,1,4,5
622874300778135897,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.42574,-3.63684",Madrid,,26,26,4.82,57,1,1,1,
907293058640556001,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4059,-3.7414",Madrid,25,25,25,4.77,74,1,1,1,
000000000048164133,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.41882,-3.70079",Madrid,,,,4.53,17,1,1,1,
675814710743242788,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45819,-3.70537",Madrid,65,65,65,4.57,47,1,1,2,2
1067197930034060446,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39571,-3.708943",Madrid,188,500,344,4.5,10,2,2,2,4
620162675611648610,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3819,-3.69941",Madrid,,30,30,,,1,1,1,
000000000027911462,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.43003,-3.71688",Madrid,50,,50,,,1,1,1,
1101242718564078581,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3915,-3.6948",Madrid,147,147,147,,2,3,1,,6
1142195079599948845,"Minicasa en Madrid, España",Minicasa,Minicasa,Madrid,"40.694838,-3.601665",Madrid,58,58,58,,,1,1,1,2
761355468298953639,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.38485,-3.67152",Madrid,79,79,79,4.74,121,1,1,,2
000000000022650457,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42671,-3.67754",Madrid,,,,4.63,19,2,2,4,5
1129464776477309339,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39564,-3.69887",Madrid,94,104,99,,,1,5,,4
1131325727092049565,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.38149,-3.67334",Madrid,,,,,1,2,1,,2
754866527586530174,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4049,-3.6832",Madrid,87,139,113,,,1,1,1,
889616163902530389,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.40941,-3.7025",Madrid,156,343,250,4.75,20,1,1,1,2
000000000023210760,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41977,-3.67694",Madrid,,,,,,2,1,3,6
623666636927737908,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.40135,-3.69059",Madrid,135,125,130,,,1,1,,2
833651912343133468,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4035,-3.6941",Madrid,100,100,100,4.65,110,1,1,1,3
1126102287370070442,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3921,-3.6949",Madrid,,,,,1,1,1,,2
1126630398932455464,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.39001,-3.74069",Madrid,38,38,38,5.0,3,1,1,,
607029213192171946,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4634,-3.7181",Madrid,30,30,30,,,3,1,1,
776613221288533329,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3855,-3.70485",Madrid,102,500,301,4.47,34,1,1,1,2
744669249932086265,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.40093,-3.7008",Madrid,104,500,302,4.6,55,1,1,1,2
1109262566649615537,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3892,-3.7211",Madrid,64,64,64,,1,1,1,,2
799753072685907783,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.438258,-3.672186",Madrid,103,103,103,4.73,48,1,1,1,2
759855527420493817,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3596,-3.6964",Madrid,,35,35,4.84,130,1,1,,
836000781199934971,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.449575,-3.707891",Madrid,117,500,308,4.71,24,2,1,3,4
955295343705796943,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3876,-3.7101",Madrid,40,40,40,4.2,5,1,1,1,
640480315896028550,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43227,-3.66941",Madrid,116,167,142,,,1,1,,3
000000000010326736,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4586,-3.6592",Madrid,43,43,43,,,1,1,,
857896855823261115,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.391809,-3.702139",Madrid,102,102,102,4.73,48,1,1,3,6
000000000023241387,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4024,-3.6984",Madrid,86,,86,,,1,1,3,4
000000000051258778,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39924,-3.69343",Madrid,87,,87,4.58,43,1,1,1,2
1102806109657174799,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.472054,-3.650999",Madrid,57,52,54,,,1,1,1,
649272615285667131,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4505,-3.7042",Madrid,,,,,,1,1,,
1077987963585401643,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.433,-3.7174",Madrid,,,,,,1,1,1,1
000000000052110493,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.39999,-3.63853",Madrid,29,29,29,,,1,1,1,
000000000033180649,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.40535,-3.68267",Madrid,,,,,,2,1,3,4
000000000042511337,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.44053,-3.69481",Madrid,133,,133,,,2,2,4,5
1063830515145222539,"Habitación privada en: piso en Madrid, España",Habitación privada en,Habitación,Madrid,"40.3974,-3.7177",Madrid,32,32,32,5.0,3,1,1,1,1
000000000002482267,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4269,-3.71367",Madrid,127,132,130,,,1,1,1,2
1024722318772513679,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4228,-3.67781",Madrid,,,,,,1,1,3,6
000000000036262428,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4415,-3.70718",Madrid,117,193,155,4.64,167,1,1,1,2
917043804747045546,"Alojamiento entero: casa de invitados en Paracuellos de Jarama, España",Alojamiento entero,Alojamiento,Madrid,"40.526873,-3.540866",Paracuellos de Jarama,62,52,57,,,1,1,2,2
000000000043728288,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.47147,-3.64776",Madrid,82,100,91,4.74,72,1,1,2,4
1087103219899935215,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4573,-3.7093",Madrid,39,39,39,,,1,1,1,
1107132691807023468,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4118,-3.734",Madrid,,,,,,1,1,1,
1129149354787994539,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.414,-3.7058",Madrid,126,126,126,,,1,1,,4
555605220907655445,"Habitación en Colmenar Viejo, España",Habitación,Habitación,Madrid,"40.66154,-3.76765",Colmenar Viejo,20,27,24,,,1,1,1,
857696899527507777,"Habitación en Majadahonda, España",Habitación,Habitación,Madrid,"40.47057,-3.86158",Majadahonda,36,36,36,4.71,7,1,1,2,
994611834844508379,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43758,-3.60719",Madrid,84,84,84,,,1,1,2,4
000000000013257283,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3767,-3.7366",Madrid,30,30,30,4.61,295,1,1,1,
745357430741638105,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45981,-3.71143",Madrid,95,95,95,4.67,9,1,1,1,2
830327361677410890,"Alojamiento entero: vivienda en Las Rozas de Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.49919,-3.88257",Las Rozas de Madrid,160,130,145,4.82,44,2,1,3,4
000000000036958363,"Alojamiento entero: piso en Pozuelo de Alarcón, España",Alojamiento entero,Alojamiento,Madrid,"40.41427,-3.78339",Pozuelo de Alarcn,,,,,,3,2,4,6
897643128630655639,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3539,-3.6851",Madrid,27,,27,,,1,1,,
000000000039948469,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38602,-3.70407",Madrid,,,,4.36,88,3,1,1,
1023207133024731000,"Habitación privada en: apto. residencial en Madrid, España",Habitación privada en,Habitación,Madrid,"40.415899,-3.671241",Madrid,,,,4.8,20,1,2,,2
000000000018818916,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.43294,-3.63283",Madrid,,,,,,1,1,1,
1090608926378154651,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4731,-3.6545",Madrid,41,51,46,5.0,4,1,1,1,
1123077053710577895,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.39864,-3.701627",Madrid,,,,5.0,5,1,1,1,
1139239502472133830,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45592,-3.67927",Madrid,,,,,,2,1,3,4
000000000050496279,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39301,-3.73419",Madrid,78,85,82,4.83,29,1,1,1,4
000000000037545717,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.34696,-3.710989",Madrid,26,26,26,,,1,1,2,
629477315704561689,"Alojamiento entero: loft en San Sebastián de los Reyes, España",Alojamiento entero,Alojamiento,Madrid,"40.54616,-3.61488",San Sebastin de los Reyes,123,113,118,4.73,66,1,5,3,4
820064797000242972,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.444229,-3.655947",Madrid,,,,,,1,1,1,
1116608157125907369,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3977,-3.6962",Madrid,,,,,1,1,1,1,
1008398579632575733,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.365003,-3.699541",Madrid,65,45,55,,,1,1,,
000000000018062732,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.44759,-3.68323",Madrid,80,60,70,,,1,1,1,
598533914380754953,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39521,-3.70944",Madrid,75,70,72,4.67,49,1,1,2,4
811679416538057152,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.381678,-3.693937",Madrid,,,,4.67,9,1,1,,2
697508099137458332,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.44191,-3.58335",Madrid,75,75,75,4.84,79,1,1,2,4
750473113045109294,"Alojamiento entero: loft en San Sebastián de los Reyes, España",Alojamiento entero,Alojamiento,Madrid,"40.5693,-3.6112",San Sebastin de los Reyes,,,,4.62,13,2,5,3,6
1126118697974289627,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.433772,-3.708217",Madrid,40,40,40,,,1,1,1,
784458491085547998,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4398,-3.6996",Madrid,,,,,,1,1,1,
599146593464245764,"Alojamiento entero: apto. residencial en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41269,-3.71823",Madrid,87,90,88,4.85,71,1,1,,2
000000000034833275,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38876,-3.71254",Madrid,43,43,43,,,1,1,1,
633889248459660833,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.38885,-3.73812",Madrid,97,,97,4.71,45,1,1,2,4
568045855579180181,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.40737,-3.71158",Madrid,,,,4.63,104,1,1,1,
555253093299876963,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.38026,-3.69231",Madrid,75,75,75,4.44,16,1,1,1,2
944638942397899585,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4013,-3.6924",Madrid,97,137,117,,,1,1,,4
000000000039003945,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.46129,-3.64908",Madrid,,,,4.86,63,2,1,2,4
947099814993558700,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3805,-3.7128",Madrid,,,,4.79,24,2,1,3,5
757879221056619737,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3811,-3.7305",Madrid,,,,4.8,10,1,1,,
000000000044046661,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43432,-3.70857",Madrid,82,82,82,4.64,126,1,1,1,2
779738084604286145,"Alojamiento entero en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43551,-3.65604",Madrid,100,130,115,,,2,2,2,4
000000000032531313,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41391,-3.67623",Madrid,,,,,,3,2,4,6
881882274947107571,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.435226,-3.645367",Madrid,51,48,50,,,1,1,,
1106650239058092118,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.405933,-3.749367",Madrid,30,27,28,,1,1,1,1,
826972233098113958,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4073,-3.7495",Madrid,24,24,24,,,1,1,,
869284776970737907,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.401,-3.6703",Madrid,133,133,133,4.74,42,2,2,3,4
940481302041787864,"Habitación en San Fernando de Henares, España",Habitación,Habitación,Madrid,"40.4137,-3.5208",San Fernando de Henares,37,37,37,,,1,1,2,
919302356469221059,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4252,-3.6552",Madrid,80,80,80,,,1,1,2,4
000000000028867452,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4322,-3.6526",Madrid,,,,4.74,147,1,1,1,
000000000005846936,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45494,-3.66321",Madrid,,,,4.66,108,1,1,1,2
931055941788677188,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3893,-3.7017",Madrid,25,25,25,4.18,22,1,1,1,
607851709430620279,"Alojamiento entero: piso en Comunidad de Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45418,-3.70012",Comunidad de Madrid,,,,4.65,40,1,1,2,4
1024059989162867023,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.482774,-3.662543",Madrid,,,,,,1,1,2,3
1142032840403195900,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.45635,-3.70003",Madrid,50,50,50,,,1,1,,
773300241652587754,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.36846,-3.70576",Madrid,34,34,34,4.55,20,1,1,1,
