ID,Tipo de habitación,Título,Tipología,Ciudad,Localización,Municipio,Precio por noche Agosto,Precio por noche Octubre,Precio Medio,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
0859966206788537909,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,1,1,1,1,
0674693754227048691,"Alojamiento entero: vivienda en Sant Cugat del Vallès, España",Alojamiento entero,Alojamiento,Barcelona,,Sant Cugat del Valls,,,,,,3,1,4,5
0000000000035488866,"Alojamiento entero: apto. residencial en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,1,1,2,4
1141334292994823138,"Barco en El Masnou, España",Barco,Barco,Barcelona,,El Masnou,,,,,1,2,1,,4
0760602284215985217,,,nan,Barcelona,,,280,280,280,,,,1,,
0829538139176678540,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,62,62,4.4,5,1,1,2,
0000000000004139672,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,3,1,4,4
0941231364260168547,"Alojamiento entero: piso en Sabadell, España",Alojamiento entero,Alojamiento,Barcelona,,Sabadell,,81,81,,,2,2,,4
0000000000031133542,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.85,72,1,1,2,2
0620100163373749416,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,128,104,116,4.72,39,1,1,1,
1128707908793915978,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,1,1,1,2
1085322066352954493,"Alojamiento entero: piso en Santa Coloma de Gramenet, España",Alojamiento entero,Alojamiento,Barcelona,,Santa Coloma de Gramenet,,90,90,4.75,4,1,1,2,4
1103434408842401166,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,110,110,4.89,9,1,1,1,4
0000000000002114892,"Alojamiento entero: vivienda en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,300,,300,,,2,2,3,4
0000000000040280595,"Alojamiento entero: apartamento con servicios en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,495,644,570,4.86,168,3,2,5,7
0947053509588787036,"Habitación en Cerdanyola del Vallès, España",Habitación,Habitación,Barcelona,,Cerdanyola del Valls,47,47,47,,,1,1,1,
0662991953375968198,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,90,90,4.16,43,1,1,1,2
1134584414286515637,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,44,35,40,,1,1,1,,
0000000000001966739,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,342,342,4.75,198,3,2,5,7
0691213281081909628,"Alojamiento entero: apto. residencial en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,300,300,,,2,1,3,4
0907288030678880672,"Alojamiento entero: piso en L'Hospitalet de Llobregat, España",Alojamiento entero,Alojamiento,Barcelona,,LHospitalet de Llobregat,350,,350,4.84,61,3,2,4,8
0000000000035936568,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.58,83,1,1,1,2
1044148232075526216,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.82,17,1,1,1,
0815311801756946104,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,60,65,62,4.76,114,1,1,,
0866423239312111284,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,53,42,48,4.71,42,1,1,1,
0000000000028017414,"Alojamiento entero: suite con entrada independiente en Sant Just Desvern, España",Alojamiento entero,Alojamiento,Barcelona,,Sant Just Desvern,,65,65,4.79,116,1,1,2,2
0000000000006924144,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.17,42,1,1,,3
1143290985252191639,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,139,367,253,,,1,1,1,2
0000000000002469678,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.85,806,2,1,2,6
1128688879824990762,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,75,75,4.6,5,1,1,1,
1096497403973070056,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,129,,129,5.0,4,1,1,,
0000000000009602587,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,448,496,472,4.77,231,2,1,3,4
0000000000001092780,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,200,69,134,,,2,1,3,6
0000000000009250389,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,230,,230,4.82,177,1,1,1,4
0817287711879647827,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,212,212,3.0,3,3,1,4,5
1119728465391539755,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,75,,75,,,1,1,1,
0000000000001834026,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,111,95,103,4.69,246,1,1,2,3
0000000000001199594,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.75,659,2,5,3,6
1010828179627374481,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,179,159,169,,,1,1,,
1049528497553981044,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,160,,160,,,1,1,,
1075302440350161738,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,129,,129,4.67,3,1,1,1,
1147596765298955252,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,140,140,140,,,1,1,,
0883026035223307093,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,284,287,286,4.43,23,1,2,3,4
0000000000002576955,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.68,549,1,5,1,3
0879504994747416033,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,228,192,210,4.71,35,1,1,1,3
0812044175670433921,"Alojamiento entero: piso en L'Hospitalet de Llobregat, España",Alojamiento entero,Alojamiento,Barcelona,,LHospitalet de Llobregat,,,,4.71,17,2,2,,4
0960760278090801545,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.73,11,1,1,,
0000000000013165887,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,525,595,560,4.71,90,2,2,2,4
0000000000017151374,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,318,252,285,,,1,1,1,2
0000000000022005342,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,245,348,296,4.25,108,1,1,1,2
0000000000014164414,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,1,5,1,2
1142770446987483514,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,100,100,100,,,1,1,1,
1088887823110742919,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.402218,2.203651",Barcelona,100,80,90,4.75,8,1,1,,
0000000000009904531,"Alojamiento entero: vivienda en Rubí, España",Alojamiento entero,Alojamiento,Barcelona,,Rub,,,,4.58,308,2,1,4,6
0664488799272312291,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,245,245,245,,,2,1,2,4
0944687990379779227,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,2,1,1,2,3
0948275718347108992,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,129,,129,4.33,15,1,1,1,
0000000000041226758,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,,1,1,1,
0628111770685541602,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.78,49,1,1,,
0000000000042128982,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,175,165,170,4.72,64,2,1,2,4
0000000000026352900,"Alojamiento entero: suite con entrada independiente en Alella, España",Alojamiento entero,Alojamiento,Barcelona,,Alella,,,,,,1,1,1,2
0913819246953081801,"Alojamiento entero: piso en Badalona, España",Alojamiento entero,Alojamiento,Barcelona,,Badalona,225,150,188,4.66,38,2,2,4,6
0817226132092560476,"Habitación en Santa Coloma de Gramenet, España",Habitación,Habitación,Barcelona,,Santa Coloma de Gramenet,,48,48,4.73,49,1,1,1,
0000000000005437314,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,2,1,3,4
0000000000007954069,,,nan,Barcelona,,,,,,,,,1,,
0000000000040563050,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,160,160,,,2,1,3,3
0892001096306194505,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,200,100,150,4.83,47,1,1,1,
0000000000000889575,"Alojamiento entero: adosado en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,90,90,90,,,2,5,2,4
0000000000001242470,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,2,5,3,6
0882388227760570307,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,201,202,202,4.63,8,1,1,1,3
0000000000002507802,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,1,1,2,2
1092581195355477547,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,129,,129,4.4,5,1,1,1,
0000000000003773985,"Alojamiento entero: vivienda en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.7,122,2,5,,4
0910583286812672281,"Alojamiento entero: casa de invitados en Cardedeu, España",Alojamiento entero,Alojamiento,Barcelona,,Cardedeu,,140,140,,,1,1,,4
0000000000031758760,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,188,,188,4.78,277,1,1,2,4
1133325096583432274,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,,1,1,1,
1137544896264704584,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,1,1,1,2
1128634667930663196,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,500,500,500,,1,2,5,2,4
0000000000040989258,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,550,586,568,,,1,1,1,3
0000000000003180085,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,445,497,471,4.66,133,2,1,3,4
0942786412396424334,"Habitación en La Roca del Vallès, España",Habitación,Habitación,Barcelona,,La Roca del Valls,37,36,36,4.8,10,1,1,1,
0000000000004725296,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.76,63,1,1,3,3
1128733646146932068,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,45,45,,,1,1,,
0000000000000040983,"Alojamiento entero: apto. residencial en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,158,158,4.44,314,1,1,2,4
0000000000041543140,"Alojamiento entero: piso en Sant Adrià de Besòs, España",Alojamiento entero,Alojamiento,Barcelona,,Sant Adri de Bess,,199,199,4.64,159,3,1,3,3
1110145808042634665,"Habitación en L'Hospitalet de Llobregat, España",Habitación,Habitación,Barcelona,,LHospitalet de Llobregat,100,80,90,4.67,3,1,1,1,
0000000000009075880,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.8,151,1,1,2,2
1089018209174469675,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,50,28,39,4.86,7,1,1,1,
1034703090385706522,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,78,68,73,4.5,6,1,1,1,
0000000000007431940,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,2,1,3,4
0949278638815762417,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,99,99,99,3.71,7,1,1,1,
0780295180869573002,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.68,25,2,1,3,4
0000000000044370767,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.39768,2.16014",Barcelona,304,330,317,4.0,9,1,1,1,2
0000000000000171646,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,175,165,170,4.83,103,2,1,2,4
0000000000001098418,"Alojamiento entero: piso en Montgat, España",Alojamiento entero,Alojamiento,Barcelona,,Montgat,,,,,,3,2,4,7
0000000000037705462,"Alojamiento entero: vivienda en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,449,302,376,4.51,35,2,2,3,3
0000000000019225624,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.43,92,1,1,1,
0933852285355158899,"Habitación privada en: vivienda en Barcelona, España",Habitación privada en,Habitación,Barcelona,,Barcelona,44,44,44,4.75,4,2,1,,1
0000000000001659522,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,2,2,3,4
0000000000033259271,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,,1,1,1,
0000000000000522705,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,260,260,,,2,1,2,4
0000000000002167544,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,2,2,3,6
0000000000001290278,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,1,1,1,2
1112749211319877439,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,315,364,340,,2,1,1,,2
0000000000007953354,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.61,431,2,1,3,3
0000000000035605066,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.72,159,1,1,3,4
0881663941105028125,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,2,2,3,4
0000000000001749928,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,26,26,26,4.64,58,1,1,1,
0840704002914388485,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,,1,1,,
1034554656318157124,"Habitación privada en: piso en Barcelona, España",Habitación privada en,Habitación,Barcelona,,Barcelona,80,70,75,4.67,18,1,0,,2
1112892688234725460,"Habitación en Santa Coloma de Gramenet, España",Habitación,Habitación,Barcelona,,Santa Coloma de Gramenet,,,,4.67,6,1,1,,
0000000000051273315,,,nan,Barcelona,,,,,,,,,1,,
1128462878202858671,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.33,3,1,1,,4
0000000000038538357,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,160,160,5.0,8,1,1,3,4
1150178230490808551,"Habitación privada en: piso en Barcelona, España",Habitación privada en,Habitación,Barcelona,,Barcelona,,184,184,,,2,2,2,4
1110775765657684157,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,288,277,282,,,2,1,3,5
0000000000023138164,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.88,8,1,1,1,
0939564695547360204,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,553,,553,4.67,6,3,2,3,4
0000000000022668925,"Alojamiento entero: casa rural en Castellterçol, España",Alojamiento entero,Alojamiento,Barcelona,,Castellterol,,,,,,1,5,1,2
0000000000015737782,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,533,,533,4.82,220,3,3,4,6
1122252357011423868,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,5.0,4,1,1,1,2
0000000000040578133,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,358,342,350,4.88,127,2,1,4,4
1119722188673282521,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.39882,2.19446",Barcelona,,,,,1,1,5,2,4
0000000000027381858,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.59,188,1,1,1,
0000000000033109903,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,82,80,81,4.85,53,2,1,2,3
0000000000025202769,"Habitación en Santa Coloma de Gramenet, España",Habitación,Habitación,Barcelona,,Santa Coloma de Gramenet,,,,4.32,131,1,1,1,
0970895513084646356,"Alojamiento entero: piso en Santa Coloma de Gramenet, España",Alojamiento entero,Alojamiento,Barcelona,,Santa Coloma de Gramenet,194,199,196,4.85,13,3,1,5,5
0691723106954290447,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,55,43,49,,,1,1,,
0000000000010009651,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.38504,2.14706",Barcelona,,,,4.75,266,4,1,4,4
0725498611553050312,"Habitación en Mollet del Vallès, España",Habitación,Habitación,Barcelona,,Mollet del Valls,73,73,73,5.0,4,1,1,,
0928927824146751092,,,nan,Barcelona,,,,,,,,,1,,
0807188886978962415,"Alojamiento entero: piso en Badalona, España",Alojamiento entero,Alojamiento,Barcelona,,Badalona,215,123,169,4.62,45,1,5,,2
1122401128137466309,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,224,224,224,,2,1,1,,3
1042555181208811272,"Habitación privada en: piso en Barcelona, España",Habitación privada en,Habitación,Barcelona,,Barcelona,,,,3.76,34,1,1,3,4
1131228137515134199,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,503,422,462,,,4,2,4,6
1093403734010194049,"Habitación en L'Hospitalet de Llobregat, España",Habitación,Habitación,Barcelona,,LHospitalet de Llobregat,125,125,125,,,1,1,,
0000000000018918161,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,451,,451,4.58,33,2,1,4,6
1133856606063055199,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,130,120,125,,,1,1,2,
0838292302777797683,"Habitación en Badalona, España",Habitación,Habitación,Barcelona,,Badalona,62,30,46,4.85,13,1,1,1,
0000000000052706323,"Habitación en Badalona, España",Habitación,Habitación,Barcelona,,Badalona,,,,,,1,1,1,
1127329672193064676,"Habitación privada en: piso en Barcelona, España",Habitación privada en,Habitación,Barcelona,,Barcelona,30,,30,,1,1,1,1,1
0000000000054321056,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,576,,576,4.23,61,4,2,6,8
0000000000022393434,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,58,58,3.7,10,0,1,,
0670882687377890146,"Alojamiento entero: cabaña en La Floresta, España",Alojamiento entero,Alojamiento,Barcelona,,La Floresta,123,80,102,,,1,1,3,5
0749276559600049796,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,350,350,4.7,102,3,2,4,7
0000000000003588409,"Alojamiento entero: apto. residencial en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,2,2,2,4
0646408495441585658,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.87,83,1,1,,
0000000000002512546,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.84,413,1,1,1,4
1123760311510238252,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,129,99,114,5.0,4,1,1,1,
0000000000026105054,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.47,38,3,2,3,4
0000000000021653699,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.88,170,1,1,3,4
0922971786963002498,"Habitación en Cerdanyola del Vallès, España",Habitación,Habitación,Barcelona,,Cerdanyola del Valls,45,40,42,4.7,10,1,1,1,
0976052681793569651,"Alojamiento entero: piso en Manresa, España",Alojamiento entero,Alojamiento,Barcelona,,Manresa,,,,5.0,3,1,1,2,2
0000000000053373511,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.82,117,4,2,,8
1101309346823707735,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,70,70,5.0,3,1,1,1,
0000000000001620515,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,300,300,4.73,565,3,2,3,4
0000000000006251057,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.63,188,1,1,1,
0000000000023990630,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,1,1,1,3
0000000000041151318,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,362,402,382,4.49,85,1,1,1,3
0000000000051273370,"Habitación en hotel en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,260,260,,1,1,1,1,4
1128731651218940590,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,129,99,114,4.6,5,1,1,1,
1096444954598644903,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,179,99,139,,,1,1,1,
0000000000036079131,"Habitación en Barcelona, L'Hospitalet de Llobregat, España",Habitación,Habitación,Barcelona,,LHospitalet de Llobregat,,,,,,1,1,1,
0000000000013537100,"Habitación en Cornellà de Llobregat, España",Habitación,Habitación,Barcelona,,Cornell de Llobregat,,32,32,,,1,1,1,
0000000000039960458,"Alojamiento entero: piso en Barcelona , España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,402,455,428,4.39,31,1,1,1,4
0757051378948197998,"Habitación en Corbera de Llobregat, España",Habitación,Habitación,Barcelona,,Corbera de Llobregat,,,,4.79,144,1,1,1,
0000000000039141386,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.61,122,1,1,2,4
0000000000024840696,"Alojamiento entero: apto. residencial en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,494,675,584,4.59,302,2,2,4,5
0651115643080963727,"Habitación en Badalona, España",Habitación,Habitación,Barcelona,,Badalona,,,,,,1,1,4,
0000000000000594580,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,350,300,325,4.8,423,2,1,4,6
0000000000053526774,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.23,57,1,1,1,
0891267841185123107,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,211,,211,4.27,11,1,1,,2
0970771543514078567,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,2,1,2,4
0000000000031482550,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.68,31,1,1,3,3
0000000000026387235,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,345,345,4.68,216,2,1,3,3
0000000000013423726,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,326,365,346,4.75,121,1,1,2,3
0923128710803922085,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,300,300,4.88,26,2,1,2,4
0000000000036291359,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,1,1,1,2
0912923533643510459,"Habitación privada en: vivienda en Barcelona, España",Habitación privada en,Habitación,Barcelona,,Barcelona,,,,5.0,3,1,5,3,4
0000000000035948417,"Habitación en Badalona, España",Habitación,Habitación,Barcelona,,Badalona,,,,4.86,35,1,1,1,
0000000000024291797,"Habitación en Badia del Vallès, España",Habitación,Habitación,Barcelona,,Badia del Valls,,,,4.64,269,1,1,1,
0919342004447565402,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,270,270,270,,,1,1,1,4
1011609441349908662,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,72,72,72,4.75,4,1,1,1,
1096799949911222254,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,,1,1,1,
1114334137354558279,"Habitación en Badalona, España",Habitación,Habitación,Barcelona,,Badalona,,,,,2,1,1,1,
0000000000051952459,"Alojamiento entero: apartamento con servicios en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,100,100,100,4.45,22,1,1,2,3
0000000000006584615,"Habitación en Cerdanyola del Vallès, Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,30,26,28,,,1,1,1,
0789742461145941589,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,2,1,3,4
0734721047088190521,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.59,115,1,1,,
0733218182622191317,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,70,55,62,4.68,62,1,1,1,
1099033746321126000,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.69,13,1,1,1,
0862362641504358896,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,79,,79,4.79,39,1,1,,
1087107066630621157,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,,1,1,3,
0000000000001529855,,,nan,Barcelona,,,,,,,,,1,,
0000000000005180662,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,210,210,210,4.78,149,1,1,,2
0000000000019505432,"Habitación en La Roca del Vallès, España",Habitación,Habitación,Barcelona,,La Roca del Valls,,24,24,4.64,53,1,1,1,
0950747756305096169,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,142,132,137,,,1,1,1,
