ID,CP,PRECIO POR PISO,PRECIO POR CASA,Precio m2
00000000000026586784,46009,1893,2386,2139
00993285885528800331,46015,2435,1587,2011
00778888653660722915,46014,1710,1499,1604
01076081849527666070,46007,2192,2028,2110
01129741691438753411,46022,2140,1905,2022
00756308333010930693,46009,1893,2386,2139
01139786120084840312,46019,1513,1662,1587
00000000000019948519,46023,2670,2147,2408
00953721738910799361,46011,2179,2472,2325
00923724455321486388,46024,1990,1712,1851
01076845595922153617,46003,3112,1868,2490
00000000000051839434,46008,2470,2013,2241
00578707624413274281,46013,2208,1504,1856
00000000000017864241,46023,2670,2147,2408
00928640372725645159,46013,2208,1504,1856
00000000000043737783,46018,1734,1606,1670
00000000000054089761,46003,3112,1868,2490
01151288192838379261,46023,2670,2147,2408
00000000000017185635,46006,2880,2835,2857
01086011513552486522,46015,2435,1587,2011
00000000000051132432,46024,1990,1712,1851
00823074182815514717,46019,1513,1662,1587
01144796920466764857,46013,2208,1504,1856
00933190343827322471,46009,1893,2386,2139
00000000000018004263,46001,3013,2224,2618
00962625934948838064,46024,1990,1712,1851
01101557084136528142,46008,2470,2013,2241
00000000000021015492,46010,2890,16588,9739
01122496028398093171,46009,1893,2386,2139
00000000000015615644,46009,1893,2386,2139
00000000000020277809,46006,2880,2835,2857
00000000000025134809,46002,2922,1926,2424
01095795400099620520,46025,1734,1485,1609
00000000000019544065,46023,2670,2147,2408
00000000000042701072,46022,2140,1905,2022
01025277999748787447,46023,2670,2147,2408
01141296762955898180,46007,2192,2028,2110
01141414421645409853,46021,2312,2206,2259
00000000000017420578,46035,1411,1321,1366
01020163062357069773,46021,2312,2206,2259
00798527317691999689,46021,2312,2206,2259
00000000000017759159,46003,3112,1868,2490
01128365522617960568,46024,1990,1712,1851
00000000000002534892,46011,2179,2472,2325
01041255461168671582,46011,2179,2472,2325
01140710199740149698,46017,1575,1424,1499
01039827581352218116,46001,3013,2224,2618
00000000000023356471,46023,2670,2147,2408
01097843111063533288,46019,1513,1662,1587
00974373753930617985,46015,2435,1587,2011
00000000000023878047,46001,3013,2224,2618
01140361808055094907,46007,2192,2028,2110
01048595321656587687,46007,2192,2028,2110
00000000000021792273,46009,1893,2386,2139
00877434301525047994,46008,2470,2013,2241
00858349605096374900,46018,1734,1606,1670
00910600363197162386,46024,1990,1712,1851
00000000000035492503,46023,2670,2147,2408
00761633305490954731,46001,3013,2224,2618
00983421507381134330,46022,2140,1905,2022
00969244210194423786,46024,1990,1712,1851
00000000000044517451,46020,2297,2212,2254
00741338122628329466,46009,1893,2386,2139
00575238641559513631,46009,1893,2386,2139
00754350414349252991,46018,1734,1606,1670
00000000000044186925,46024,1990,1712,1851
01150644582846444878,46009,1893,2386,2139
00664423852652902449,46020,2297,2212,2254
01135400287614715825,46007,2192,2028,2110
00884666310720994897,46013,2208,1504,1856
00000000000012650275,46010,2890,16588,9739
00994823300606171991,46009,1893,2386,2139
00624552804541998833,46023,2670,2147,2408
00000000000033215448,46008,2470,2013,2241
00000000000013423043,46013,2208,1504,1856
00000000000047326394,46009,1893,2386,2139
01151543037096560967,46022,2140,1905,2022
01137624478051263608,46022,2140,1905,2022
00000000000024593553,46009,1893,2386,2139
00000000000000288057,46009,1893,2386,2139
00962601617330881680,46024,1990,1712,1851
00000000000022173521,46018,1734,1606,1670
00924481682532658638,46008,2470,2013,2241
01151271238110037829,46022,2140,1905,2022
01049295130307506853,46015,2435,1587,2011
01150752633251129472,46022,2140,1905,2022
00954920151993352349,46026,1865,1217,1541
01149173795243778924,46024,1990,1712,1851
00000000000020170889,46011,2179,2472,2325
00725839887938393935,46011,2179,2472,2325
00567363907243038124,46018,1734,1606,1670
00000000000021512880,46018,1734,1606,1670
01088462465472693480,46013,2208,1504,1856
00917801821568927524,46026,1865,1217,1541
01140708956542576607,46008,2470,2013,2241
00953495874251976146,46018,1734,1606,1670
01058738713247508287,46015,2435,1587,2011
00922130407943082190,46018,1734,1606,1670
01025939331095157904,46013,2208,1504,1856
00871588330450528170,46018,1734,1606,1670
01142158520005743064,46008,2470,2013,2241
00000000000017715611,46001,3013,2224,2618
01147155662773848811,46013,2208,1504,1856
01153045173747271747,46023,2670,2147,2408
01142198058729842874,46007,2192,2028,2110
00000000000001970631,46014,1710,1499,1604
00847997673229080201,46018,1734,1606,1670
00000000000032376511,46011,2179,2472,2325
00000000000033336135,46009,1893,2386,2139
01046339652289961165,46017,1575,1424,1499
00855807957932454496,46024,1990,1712,1851
01120188764945435811,46019,1513,1662,1587
00000000000031916001,46018,1734,1606,1670
00863609632513286373,46001,3013,2224,2618
00000000000013323951,46024,1990,1712,1851
00683725273675860757,46011,2179,2472,2325
00000000000023372526,46010,2890,16588,9739
00872637496101923276,46007,2192,2028,2110
00912985575769329983,46011,2179,2472,2325
01085629441737944892,46011,2179,2472,2325
00000000000022904588,46023,2670,2147,2408
01104273918926181819,46011,2179,2472,2325
00778833345760956537,46023,2670,2147,2408
01082464564955838486,46013,2208,1504,1856
00957767232763616395,46024,1990,1712,1851
00996111508105047502,46018,1734,1606,1670
00000000000001842000,46023,2670,2147,2408
00783704711047750880,46024,1990,1712,1851
00000000000022503469,46011,2179,2472,2325
01100572735034923222,46018,1734,1606,1670
01091185498249528115,46022,2140,1905,2022
00919524517955021447,46014,1710,1499,1604
01120960008846526078,46019,1513,1662,1587
01150572257920666547,46022,2140,1905,2022
00000000000035271513,46007,2192,2028,2110
00947151203728956662,46023,2670,2147,2408
01125351460394997516,46011,2179,2472,2325
00000000000050673585,46021,2312,2206,2259
01038890773018506476,46022,2140,1905,2022
00865103447477545333,46005,3369,2878,3123
00973893645597750111,46013,2208,1504,1856
00000000000052249829,46017,1575,1424,1499
00791430454599480639,46024,1990,1712,1851
00656309307752435538,46022,2140,1905,2022
01005240502657123805,46014,1710,1499,1604
00000000000022827732,46001,3013,2224,2618
00742565379541780696,46014,1710,1499,1604
00654179177034860928,46011,2179,2472,2325
00000000000031798898,46013,2208,1504,1856
00627506622633425733,46001,3013,2224,2618
00000000000026773417,46009,1893,2386,2139
01043560495329605612,46022,2140,1905,2022
00997607066132073976,46024,1990,1712,1851
00835430935864414093,46018,1734,1606,1670
01067389193815604444,46009,1893,2386,2139
01107722373064592407,46009,1893,2386,2139
01017979827481035586,46017,1575,1424,1499
00000000000052708787,46017,1575,1424,1499
00000000000027363894,46017,1575,1424,1499
00573050427925042435,46008,2470,2013,2241
00804769212721619351,46018,1734,1606,1670
00756614291032800976,46024,1990,1712,1851
01100856617104450645,46006,2880,2835,2857
00937808933783441503,46025,1734,1485,1609
01059237793921379871,46015,2435,1587,2011
01120851582527302704,46022,2140,1905,2022
00663479664019669540,46022,2140,1905,2022
00846278211918306991,46006,2880,2835,2857
00889826547047727496,46009,1893,2386,2139
01102980196790809321,46010,2890,16588,9739
01151320692153692114,46022,2140,1905,2022
01091143601467418330,46013,2208,1504,1856
00000000000020953216,46008,2470,2013,2241
00000000000024621551,46011,2179,2472,2325
00000000000017713986,46005,3369,2878,3123
01084829744538762878,46011,2179,2472,2325
01086168810481746096,46018,1734,1606,1670
01147750626348882839,46026,1865,1217,1541
00000000000028971669,46001,3013,2224,2618
00000000000022093727,46020,2297,2212,2254
00844115241315820356,46022,2140,1905,2022
00000000000049332392,46003,3112,1868,2490
00785971133185009634,46006,2880,2835,2857
00842617138808615675,46013,2208,1504,1856
00732296623113125929,46001,3013,2224,2618
00994998810622160095,46011,2179,2472,2325
00901548886412242438,46005,3369,2878,3123
01075325617413521826,46019,1513,1662,1587
00995475653094379198,46011,2179,2472,2325
00681746089780169924,46024,1990,1712,1851
00000000000023448418,46007,2192,2028,2110
00000000000054179107,46002,2922,1926,2424
00000000000023612407,46006,2880,2835,2857
00927544461556716680,46025,1734,1485,1609
01055628895986478065,46022,2140,1905,2022
00000000000052055155,46002,2922,1926,2424
01136713475315111209,46017,1575,1424,1499
01107201890694603855,46007,2192,2028,2110
00000000000017636833,46009,1893,2386,2139
01130957273569306803,46011,2179,2472,2325
00000000000028092199,46014,1710,1499,1604
00644704894555267396,46017,1575,1424,1499
00000000000012042069,46002,2922,1926,2424
01123002461272267965,46011,2179,2472,2325
01130959676966202372,46011,2179,2472,2325
01148202107353678338,46007,2192,2028,2110
00784877493451645956,46019,1513,1662,1587
00597519247135035582,46021,2312,2206,2259
00000000000050997593,46001,3013,2224,2618
00000000000002000011,46008,2470,2013,2241
01099203902412889144,46018,1734,1606,1670
01116696961919680461,46022,2140,1905,2022
01096645560499758859,46021,2312,2206,2259
01041464244457426784,46025,1734,1485,1609
00000000000024778783,46021,2312,2206,2259
01028212582898437973,46009,1893,2386,2139
00000000000054013943,46019,1513,1662,1587
00000000000051934882,46011,2179,2472,2325
00000000000019861039,46011,2179,2472,2325
00938488663972850461,46026,1865,1217,1541
01122319864128672258,46009,1893,2386,2139
01083432640078052861,46021,2312,2206,2259
01140697722594021267,46021,2312,2206,2259
00000000000020735125,46007,2192,2028,2110
00000000000022315373,46013,2208,1504,1856
00000000000003550616,46026,1865,1217,1541
00000000000052427215,46024,1990,1712,1851
00000000000035899305,46011,2179,2472,2325
00000000000031255502,46011,2179,2472,2325
00957105056123376288,46003,3112,1868,2490
00000000000025466525,46001,3013,2224,2618
00000000000049915574,46011,2179,2472,2325
01116617325236584562,46011,2179,2472,2325
00000000000024986420,46002,2922,1926,2424
00995703815138863722,46001,3013,2224,2618
00000000000023593062,46006,2880,2835,2857
00739637655736900896,46018,1734,1606,1670
00000000000030754029,46009,1893,2386,2139
00857019499777693668,46022,2140,1905,2022
01033456430194877169,46013,2208,1504,1856
00910228754666859882,46011,2179,2472,2325
01079763553536267189,46018,1734,1606,1670
01091205880041789643,46017,1575,1424,1499
01132394565127532116,46023,2670,2147,2408
00838846174142730686,46010,2890,16588,9739
00000000000020908611,46007,2192,2028,2110
01102073493860870656,46009,1893,2386,2139
00675375957185520725,46009,1893,2386,2139
00687453549418923152,46026,1865,1217,1541
00000000000024862049,46009,1893,2386,2139
00582406191849717400,46020,2297,2212,2254
00000000000025029031,46017,1575,1424,1499
00552859455980440649,46011,2179,2472,2325
01151587636045744817,46021,2312,2206,2259
01105549270723638006,46007,2192,2028,2110
00846837498094931893,46009,1893,2386,2139
01088525175982197432,46013,2208,1504,1856
01090349414622487804,46011,2179,2472,2325
00000000000014514126,46007,2192,2028,2110
01089768039129119281,46022,2140,1905,2022
00000000000000476415,46023,2670,2147,2408
00000000000014800195,46001,3013,2224,2618
00000000000007933900,46009,1893,2386,2139
01152704628368794483,46006,2880,2835,2857
01123927817837009889,46024,1990,1712,1851
01044209758603343750,46020,2297,2212,2254
01126933384810723146,46035,1411,1321,1366
00000000000021116632,46019,1513,1662,1587
01091163306064490513,46008,2470,2013,2241
01098253453854050096,46024,1990,1712,1851
00832719137016874630,46020,2297,2212,2254
00648276135278319902,46010,2890,16588,9739
00886973772788328613,46011,2179,2472,2325
00917477453042604448,46006,2880,2835,2857
00000000000024435383,46001,3013,2224,2618
00977230986350435193,46006,2880,2835,2857
01142585754294389713,46009,1893,2386,2139
01037922026014155618,46022,2140,1905,2022
00942152017477294463,46014,1710,1499,1604
01146955393753043599,46010,2890,16588,9739
00547837266289671312,46008,2470,2013,2241
01039817534700875415,46007,2192,2028,2110
01141956827870851998,46009,1893,2386,2139
00639186765575635081,46009,1893,2386,2139
01084669815169115063,46013,2208,1504,1856
01082612759405428985,46011,2179,2472,2325
00000000000034713465,46024,1990,1712,1851
00852653179134976105,46022,2140,1905,2022
00000000000012758773,46003,3112,1868,2490
00729068971529554352,46023,2670,2147,2408
00684425080545541800,46024,1990,1712,1851
00000000000051211662,46011,2179,2472,2325
00000000000031616611,46018,1734,1606,1670
01091205567532858522,46017,1575,1424,1499
00846910445773700657,46011,2179,2472,2325
00000000000034118018,46022,2140,1905,2022
00000000000035557924,46010,2890,16588,9739
00000000000014336580,46011,2179,2472,2325
00851399294949172478,46020,2297,2212,2254
00933417004682164891,46017,1575,1424,1499
01120505676689664563,46025,1734,1485,1609
01086433595216431823,46018,1734,1606,1670
00959411825972622977,46025,1734,1485,1609
00000000000026127476,46011,2179,2472,2325
00752501980707222870,46026,1865,1217,1541
01100735439796877490,46007,2192,2028,2110
01097226926004082650,46009,1893,2386,2139
00000000000036666389,46006,2880,2835,2857
00892828370942275428,46023,2670,2147,2408
00844279319549871921,46007,2192,2028,2110
00000000000046846707,46008,2470,2013,2241
00910135856084712779,46023,2670,2147,2408
00000000000054220649,46009,1893,2386,2139
00972410408632751344,46003,3112,1868,2490
00878886626445614313,46021,2312,2206,2259
00000000000022918529,46021,2312,2206,2259
00646290781616025362,46025,1734,1485,1609
01106445578217415359,46006,2880,2835,2857
00000000000025703432,46019,1513,1662,1587
00855750238200858196,46023,2670,2147,2408
01071616491099411221,46006,2880,2835,2857
01090582744405651196,46009,1893,2386,2139
01127528306913835340,46008,2470,2013,2241
00000000000042727914,46006,2880,2835,2857
00958813920894165629,46023,2670,2147,2408
00000000000015021180,46001,3013,2224,2618
00000000000015492849,46006,2880,2835,2857
01144926658261850125,46011,2179,2472,2325
00000000000035576835,46019,1513,1662,1587
01060691505616388600,46017,1575,1424,1499
00951164849420157856,46008,2470,2013,2241
01135440940085552089,46013,2208,1504,1856
00000000000005592556,46002,2922,1926,2424
00000000000017570731,46011,2179,2472,2325
00000000000034277245,46002,2922,1926,2424
01024658577759923197,46013,2208,1504,1856
00667219471427969819,46001,3013,2224,2618
01132723109351607672,46014,1710,1499,1604
00997826344645595428,46007,2192,2028,2110
00896311260029766363,46011,2179,2472,2325
00872242564705623602,46023,2670,2147,2408
01111394875649599783,46008,2470,2013,2241
01091996098845947729,46008,2470,2013,2241
00000000000012395670,46009,1893,2386,2139
01027484792511271667,46011,2179,2472,2325
00636607942548417865,46007,2192,2028,2110
00000000000037308940,46007,2192,2028,2110
00939702361197100367,46009,1893,2386,2139
00760549932944611159,46021,2312,2206,2259
01082335127618401555,46015,2435,1587,2011
01135601477473075718,46017,1575,1424,1499
00000000000042237224,46009,1893,2386,2139
00000000000004140461,46006,2880,2835,2857
00876790260605095387,46024,1990,1712,1851
00000000000032394789,46011,2179,2472,2325
00000000000036548401,46007,2192,2028,2110
00000000000016028833,46013,2208,1504,1856
00868932347433567620,46019,1513,1662,1587
01104876233944084578,46007,2192,2028,2110
00000000000006656626,46002,2922,1926,2424
00000000000018761966,46006,2880,2835,2857
00559465941284938796,46001,3013,2224,2618
01059211827629313044,46015,2435,1587,2011
01112348098250361907,46006,2880,2835,2857
01088503529643110569,46013,2208,1504,1856
01152759395550693405,46007,2192,2028,2110
00823620158609559543,46009,1893,2386,2139
01114308209267140170,46006,2880,2835,2857
01081131876678908288,46010,2890,16588,9739
00900000830931714264,46018,1734,1606,1670
00000000000024192505,46024,1990,1712,1851
00000000000019461608,46023,2670,2147,2408
00834530568674783645,46014,1710,1499,1604
00682580162804510436,46015,2435,1587,2011
00747012201529787938,46001,3013,2224,2618
01102647136956146257,46010,2890,16588,9739
00572329878303845147,46024,1990,1712,1851
01108759037678152550,46009,1893,2386,2139
00990674993283698773,46009,1893,2386,2139
00000000000004395740,46005,3369,2878,3123
00615850437047823965,46006,2880,2835,2857
00873914251788261311,46009,1893,2386,2139
00801251929751670023,46006,2880,2835,2857
00000000000041129846,46014,1710,1499,1604
01008253078797019438,46019,1513,1662,1587
00664118549597115744,46006,2880,2835,2857
00000000000023794493,46010,2890,16588,9739
01029880800518857431,46007,2192,2028,2110
00907240244341265837,46007,2192,2028,2110
00000000000016475289,46001,3013,2224,2618
00927673835238268477,46011,2179,2472,2325
00955508372578565539,46011,2179,2472,2325
00910588955313092781,46024,1990,1712,1851
00000000000036353573,46007,2192,2028,2110
00886865235523285794,46020,2297,2212,2254
00000000000013806228,46006,2880,2835,2857
00000000000044397600,46022,2140,1905,2022
01117772849624162933,46024,1990,1712,1851
01009239120419885967,46002,2922,1926,2424
00000000000053875623,46008,2470,2013,2241
00718104673975364111,46024,1990,1712,1851
00000000000042553487,46022,2140,1905,2022
00000000000024694637,46011,2179,2472,2325
00599166149986227289,46011,2179,2472,2325
00878819696567928852,46018,1734,1606,1670
00944070762397259310,46005,3369,2878,3123
01141927701494290292,46006,2880,2835,2857
00880561713655640980,46009,1893,2386,2139
00000000000022665932,46017,1575,1424,1499
00000000000047492685,46008,2470,2013,2241
01131680359835158107,46018,1734,1606,1670
00000000000022301249,46005,3369,2878,3123
01102919647221074356,46017,1575,1424,1499
01100180704826928394,46008,2470,2013,2241
00000000000050409773,46011,2179,2472,2325
00000000000026621689,46011,2179,2472,2325
00000000000022933406,46001,3013,2224,2618
01138868312100739604,46006,2880,2835,2857
00000000000018883164,46009,1893,2386,2139
00000000000035059011,46003,3112,1868,2490
00000000000035897991,46022,2140,1905,2022
00841217802490426505,46018,1734,1606,1670
00743186075147318111,46008,2470,2013,2241
00000000000017115821,46008,2470,2013,2241
01139856715490082365,46022,2140,1905,2022
00844619245994295364,46022,2140,1905,2022
00917891471400870874,46011,2179,2472,2325
01150639819185757370,46008,2470,2013,2241
00903475983178087643,46002,2922,1926,2424
00938371553513620674,46011,2179,2472,2325
01107372763388327072,46022,2140,1905,2022
01093322939977221113,46009,1893,2386,2139
00000000000054020089,46013,2208,1504,1856
00871120587138124998,46006,2880,2835,2857
00000000000044477244,46014,1710,1499,1604
01141415181084970672,46021,2312,2206,2259
00863039875149500570,46010,2890,16588,9739
00000000000023668116,46018,1734,1606,1670
01038900948255469221,46024,1990,1712,1851
00000000000000969359,46024,1990,1712,1851
01132732950043236859,46022,2140,1905,2022
00990758603614856081,46009,1893,2386,2139
00000000000052729042,46013,2208,1504,1856
00869720467499071520,46013,2208,1504,1856
01127579902078405070,46011,2179,2472,2325
00978968606002960498,46015,2435,1587,2011
01133501820825836233,46022,2140,1905,2022
00000000000033796973,46007,2192,2028,2110
00791411766660008295,46001,3013,2224,2618
00000000000021084078,46014,1710,1499,1604
00969395838651972030,46011,2179,2472,2325
01003603648428663358,46017,1575,1424,1499
01153659642816043666,46011,2179,2472,2325
00922535013295533690,46007,2192,2028,2110
00738978567336213932,46022,2140,1905,2022
00800662106735805852,46003,3112,1868,2490
00000000000024854734,46021,2312,2206,2259
01135502847961650241,46023,2670,2147,2408
00939691426088858297,46009,1893,2386,2139
00000000000031046064,46002,2922,1926,2424
01096998377644966726,46001,3013,2224,2618
00997756324350885572,46014,1710,1499,1604
01127485126678466985,46008,2470,2013,2241
01008360725939823106,46011,2179,2472,2325
00712823442162299107,46008,2470,2013,2241
00686726336571716961,46025,1734,1485,1609
00883198902749802608,46023,2670,2147,2408
00000000000036348362,46003,3112,1868,2490
01106585123264361613,46021,2312,2206,2259
00944197955652905724,46019,1513,1662,1587
00000000000001331704,46006,2880,2835,2857
01082005502373305169,46011,2179,2472,2325
00000000000000524523,46010,2890,16588,9739
00000000000050829926,46003,3112,1868,2490
01092108104734451055,46021,2312,2206,2259
00904845249791956618,46013,2208,1504,1856
00581947975565157956,46001,3013,2224,2618
01138104982382980761,46011,2179,2472,2325
00667746002503860457,46022,2140,1905,2022
00811564063219340185,46006,2880,2835,2857
00000000000048056853,46011,2179,2472,2325
00933360380383165998,46011,2179,2472,2325
00892612899544036990,46017,1575,1424,1499
00000000000019528420,46023,2670,2147,2408
00000000000053605123,46013,2208,1504,1856
01001372042451604034,46020,2297,2212,2254
01101926457988653733,46008,2470,2013,2241
00000000000001419294,46001,3013,2224,2618
00849751714267521174,46023,2670,2147,2408
00000000000017661147,46003,3112,1868,2490
00994603489481664476,46022,2140,1905,2022
00926872782477121749,46017,1575,1424,1499
00962640699476784844,46024,1990,1712,1851
01098722941925501384,46022,2140,1905,2022
01105731790921081695,46005,3369,2878,3123
01147682391899840761,46026,1865,1217,1541
01151995554416079890,46011,2179,2472,2325
01059198188031604120,46015,2435,1587,2011
00000000000044357084,46022,2140,1905,2022
00949207627704520981,46009,1893,2386,2139
01129762282028584656,46011,2179,2472,2325
01105115363627249533,46011,2179,2472,2325
00000000000045798282,46013,2208,1504,1856
00000000000008959659,46003,3112,1868,2490
00000000000030908479,46018,1734,1606,1670
01109441554557850949,46018,1734,1606,1670
00000000000011277108,46011,2179,2472,2325
00917893810153849807,46015,2435,1587,2011
00000000000047167838,46003,3112,1868,2490
01092712891047806229,46023,2670,2147,2408
01111593271325835033,46003,3112,1868,2490
00694234358753158388,46008,2470,2013,2241
00000000000044682650,46011,2179,2472,2325
01023226080093194204,46017,1575,1424,1499
01115509318950346854,46006,2880,2835,2857
00896122453159602377,46013,2208,1504,1856
00928463291472163218,46024,1990,1712,1851
01057812180646256421,46025,1734,1485,1609
01092116792652279491,46013,2208,1504,1856
00000000000037775915,46024,1990,1712,1851
01149991390910151458,46021,2312,2206,2259
00910584057679647597,46024,1990,1712,1851
00000000000014209543,46001,3013,2224,2618
00670776865898969606,46003,3112,1868,2490
00000000000049706862,46010,2890,16588,9739
00942622245132489433,46025,1734,1485,1609
00843424188470295325,46022,2140,1905,2022
01039149144030327965,46006,2880,2835,2857
00000000000052271365,46003,3112,1868,2490
00000000000027548707,46006,2880,2835,2857
00958593466936504445,46002,2922,1926,2424
00963710262432234980,46014,1710,1499,1604
00000000000015867776,46002,2922,1926,2424
01063799421865419251,46018,1734,1606,1670
00000000000050224125,46017,1575,1424,1499
01035391322073260400,46008,2470,2013,2241
00915646435018017337,46013,2208,1504,1856
01153022266616024152,46019,1513,1662,1587
00000000000000681925,46001,3013,2224,2618
01141791663902011866,46006,2880,2835,2857
00793668073392180093,46017,1575,1424,1499
01003330215464308718,46022,2140,1905,2022
01064518980262580286,46022,2140,1905,2022
00000000000023568426,46011,2179,2472,2325
01152976819258482372,46022,2140,1905,2022
00819612455547778139,46018,1734,1606,1670
01143345443910203316,46022,2140,1905,2022
00827943969054499587,46022,2140,1905,2022
01040800843800934702,46008,2470,2013,2241
00000000000031428089,46002,2922,1926,2424
00993927589599263099,46009,1893,2386,2139
00619380916753579920,46006,2880,2835,2857
01027463184588608352,46011,2179,2472,2325
00927550073858218273,46006,2880,2835,2857
01089169030244669512,46017,1575,1424,1499
00000000000023511345,46023,2670,2147,2408
01110752747120646859,46022,2140,1905,2022
01094813340305510824,46011,2179,2472,2325
01071670083345128208,46009,1893,2386,2139
00648509293107108026,46009,1893,2386,2139
00860016104294166734,46020,2297,2212,2254
00596692475498701354,46011,2179,2472,2325
00816393705469594713,46007,2192,2028,2110
01017452698610402206,46035,1411,1321,1366
00578660622290768017,46023,2670,2147,2408
01084730515498111580,46015,2435,1587,2011
00939690388387836399,46009,1893,2386,2139
00000000000015830957,46011,2179,2472,2325
00767204981240735904,46022,2140,1905,2022
01064664093658236682,46007,2192,2028,2110
01083579661074806858,46009,1893,2386,2139
01115984165494642209,46021,2312,2206,2259
00927289823387279023,46021,2312,2206,2259
01110837199092620625,46006,2880,2835,2857
01099367947057211610,46017,1575,1424,1499
00947635934727788852,46009,1893,2386,2139
00974041042446199422,46009,1893,2386,2139
00932016507470028865,46025,1734,1485,1609
00937058993815174626,46011,2179,2472,2325
00903508301523823828,46025,1734,1485,1609
01123034928584480092,46021,2312,2206,2259
00889927587147052708,46006,2880,2835,2857
01141769253590412448,46011,2179,2472,2325
01148306832429211114,46015,2435,1587,2011
00000000000040281109,46011,2179,2472,2325
00000000000036060614,46009,1893,2386,2139
01093321117170625225,46020,2297,2212,2254
00938377892712900282,46007,2192,2028,2110
00662807822973836640,46021,2312,2206,2259
00000000000024712893,46017,1575,1424,1499
00722021642187220119,46009,1893,2386,2139
01060144165627718781,46024,1990,1712,1851
00665999637098608383,46011,2179,2472,2325
00886326046720441476,46010,2890,16588,9739
00955517006285851792,46011,2179,2472,2325
00000000000045903785,46002,2922,1926,2424
00922307515335745893,46019,1513,1662,1587
00000000000036444380,46011,2179,2472,2325
00000000000046088436,46011,2179,2472,2325
00897054493803912354,46011,2179,2472,2325
00863620068875372049,46021,2312,2206,2259
00909925403194796482,46005,3369,2878,3123
00833217194858914160,46007,2192,2028,2110
00000000000013546860,46015,2435,1587,2011
01144284890010516370,46005,3369,2878,3123
00939762769551098026,46011,2179,2472,2325
00920694771439306375,46011,2179,2472,2325
00840364675354507649,46023,2670,2147,2408
01034001613893700192,46019,1513,1662,1587
00000000000052511600,46024,1990,1712,1851
01018053753494570883,46017,1575,1424,1499
00000000000019694078,46011,2179,2472,2325
00694826625235466277,46013,2208,1504,1856
01151750716401627151,46011,2179,2472,2325
01009836906008214114,46001,3013,2224,2618
00000000000014203003,46001,3013,2224,2618
00000000000021435651,46011,2179,2472,2325
00000000000012768573,46011,2179,2472,2325
01020413930201417906,46001,3013,2224,2618
00000000000027304210,46011,2179,2472,2325
00000000000009972202,46011,2179,2472,2325
00000000000030711661,46011,2179,2472,2325
00000000000023540340,46019,1513,1662,1587
00942951134116790099,46014,1710,1499,1604
00927272563036388108,46022,2140,1905,2022
01136678269048072209,46008,2470,2013,2241
01105731911432681967,46006,2880,2835,2857
01073105058646038935,46009,1893,2386,2139
00852902322001284530,46002,2922,1926,2424
00000000000037320991,46008,2470,2013,2241
00832427017340522423,46025,1734,1485,1609
00908467913062294350,46007,2192,2028,2110
00835339647899858882,46007,2192,2028,2110
00000000000040648076,46024,1990,1712,1851
00969679068978745954,46006,2880,2835,2857
00846456134771758206,46010,2890,16588,9739
00000000000050544641,46019,1513,1662,1587
01076009002568099782,46006,2880,2835,2857
00000000000039032275,46009,1893,2386,2139
00000000000022582945,46001,3013,2224,2618
00000000000043120898,46013,2208,1504,1856
01092701791768662655,46009,1893,2386,2139
00852206046624093660,46019,1513,1662,1587
00000000000014053129,46001,3013,2224,2618
00000000000011686162,46009,1893,2386,2139
00000000000029453649,46007,2192,2028,2110
00000000000012538697,46011,2179,2472,2325
00943356356453260900,46013,2208,1504,1856
00584134197129985990,46015,2435,1587,2011
00747888808211797971,46009,1893,2386,2139
01098724865562991456,46022,2140,1905,2022
01091118012296645176,46013,2208,1504,1856
01026193828103387003,46009,1893,2386,2139
00972452958397866006,46022,2140,1905,2022
00000000000017678420,46001,3013,2224,2618
00715959920946096435,46001,3013,2224,2618
00000000000012425311,46018,1734,1606,1670
00000000000023920203,46011,2179,2472,2325
00573567078546295445,46009,1893,2386,2139
00000000000049891619,46011,2179,2472,2325
00000000000053437386,46023,2670,2147,2408
01040516811819543026,46018,1734,1606,1670
00963176783357892044,46009,1893,2386,2139
01099298308826163799,46022,2140,1905,2022
00000000000053859033,46009,1893,2386,2139
01135203851125556737,46021,2312,2206,2259
00000000000014510108,46011,2179,2472,2325
00000000000032283318,46026,1865,1217,1541
00000000000018539488,46002,2922,1926,2424
00835620744478788975,46001,3013,2224,2618
01117763306906360041,46024,1990,1712,1851
01142597298057582145,46017,1575,1424,1499
00000000000052998604,46018,1734,1606,1670
01125289648485395522,46018,1734,1606,1670
01081891700159530875,46011,2179,2472,2325
00000000000018835815,46003,3112,1868,2490
00000000000018991922,46011,2179,2472,2325
01028681600083538711,46021,2312,2206,2259
01142144114816551767,46011,2179,2472,2325
00000000000049155653,46008,2470,2013,2241
00000000000030346855,46006,2880,2835,2857
01118153567635726334,46022,2140,1905,2022
01115808340181183587,46022,2140,1905,2022
00656942593947380045,46023,2670,2147,2408
00671598417128728166,46006,2880,2835,2857
00964394076386901714,46003,3112,1868,2490
00000000000023320209,46009,1893,2386,2139
01153697355478360601,46026,1865,1217,1541
00000000000011672473,46008,2470,2013,2241
00000000000051263928,46011,2179,2472,2325
01016146612763629372,46018,1734,1606,1670
01026316180885069989,46024,1990,1712,1851
00888568177633053623,46011,2179,2472,2325
00000000000011438571,46001,3013,2224,2618
01116539227187169784,46007,2192,2028,2110
00905754536210187840,46024,1990,1712,1851
00820816526636456338,46020,2297,2212,2254
01120755469977440542,46003,3112,1868,2490
