ID,CP,PRECIO POR PISO,PRECIO POR CASA
702564572690056974,8005,5045 ,4376 
23284399,8002,4737 ,3857 
25466336,8005,5045 ,4376 
7589134,8005,5045 ,4376 
992140165399990257,8004,3836 ,4016 
663688762617652726,8037,5494 ,4097 
1117463083966308945,8039,5216 ,4091 
52923293,8014,3814 ,3370 
3825239,8036,5465 ,4091 
52090714,8038,3016 ,2658 
1137722464874736853,8004,3836 ,4016 
16592830,8009,5530 ,7097 
23033374,8003,5197 ,4101 
931591920999936286,8026,3895 ,3610 
42373718,8015,4560 ,4911 
53766893,8021,6062 ,9486 
873241310304024021,8028,3911 ,3737 
1116441890063435973,8004,3836 ,4016 
2743539,8005,5045 ,4376 
805182872948581979,8014,3814 ,3370 
1122218714576767608,8002,4737 ,3857 
1103340797206449285,8004,3836 ,4016 
937465735746863453,8027,3535 ,3646 
1102289908839424682,8027,3535 ,3646 
54101062,8013,4576 ,4091 
52852906,8033,1991 ,2210 
1044130,8021,6062 ,9486 
836660142488581311,8019,4490 ,3552 
1103699784303552359,8025,4535 ,3825 
862122500288513146,8010,6168 ,4091 
29171393,8002,4737 ,3857 
952747828491284601,8024,4228 ,4125 
919393422650660114,8023,4285 ,4273 
22967713,8026,3895 ,3610 
2464488,8024,4228 ,4125 
1018157022872686414,8004,3836 ,4016 
6709228,8015,4560 ,4911 
1115093293643922233,8024,4228 ,4125 
2729680,8021,6062 ,9486 
50720279,8002,4737 ,3857 
50229454,8004,3836 ,4016 
1009514173368928086,8027,3535 ,3646 
1075417311270440455,8006,5358 ,4205 
23001940,8004,3836 ,4016 
2563231,8012,5000 ,4379 
1095017781026811098,8004,3836 ,4016 
1084892995924698375,8023,4285 ,4273 
52360027,8008,7539 ,33.852 
52356593,8006,5358 ,4205 
1027419036531091779,8003,5197 ,4101 
859966206788537909,8012,5000 ,4379 
35488866,8012,5000 ,4379 
760602284215985217,8026,3895 ,3610 
829538139176678540,8015,4560 ,4911 
4139672,8003,5197 ,4101 
31133542,8003,5197 ,4101 
620100163373749416,8018,4250 ,4512 
1128707908793915978,8038,3016 ,2658 
1103434408842401166,8001,3789 ,3123 
2114892,8005,5045 ,4376 
40280595,8015,4560 ,4911 
1134584414286515637,8029,4879 ,4284 
1966739,8029,4879 ,4284 
691213281081909628,8015,4560 ,4911 
1044148232075526216,8001,3789 ,3123 
815311801756946104,8014,3814 ,3370 
866423239312111284,8038,3016 ,2658 
6924144,8001,3789 ,3123 
1143290985252191639,8012,5000 ,4379 
2469678,8013,4576 ,4091 
1128688879824990762,8015,4560 ,4911 
1096497403973070056,8028,3911 ,3737 
9602587,8015,4560 ,4911 
1092780,8012,5000 ,4379 
9250389,8005,5045 ,4376 
817287711879647827,8026,3895 ,3610 
1834026,8014,3814 ,3370 
1010828179627374481,8015,4560 ,4911 
1049528497553981044,8003,5197 ,4101 
1075302440350161738,8004,3836 ,4016 
883026035223307093,8018,4250 ,4512 
2576955,8038,3016 ,2658 
879504994747416033,8013,4576 ,4091 
13165887,8009,5530 ,7097 
17151374,8013,4576 ,4091 
22005342,8003,5197 ,4101 
14164414,8014,3814 ,3370 
1142770446987483514,8013,4576 ,4091 
1088887823110742919,8005,5045 ,4376 
664488799272312291,8018,4250 ,4512 
944687990379779227,8003,5197 ,4101 
948275718347108992,8028,3911 ,3737 
42128982,8018,4250 ,4512 
5437314,8015,4560 ,4911 
7954069,8004,3836 ,4016 
40563050,8004,3836 ,4016 
892001096306194505,8018,4250 ,4512 
889575,8041,3643 ,3563 
1242470,8018,4250 ,4512 
882388227760570307,8006,5358 ,4205 
2507802,8015,4560 ,4911 
1092581195355477547,8015,4560 ,4911 
3773985,8017,6336 ,5198 
31758760,8012,5000 ,4379 
1137544896264704584,8001,3789 ,3123 
40989258,8004,3836 ,4016 
3180085,8010,6168 ,4091 
4725296,8007,7449 ,3937 
1128733646146932068,8020,2876 ,2527 
40983,8009,5530 ,7097 
9075880,8042,2457 ,2230 
1089018209174469675,8019,4490 ,3552 
1034703090385706522,8020,2876 ,2527 
7431940,8035,3189 ,3986 
949278638815762417,8004,3836 ,4016 
780295180869573002,8004,3836 ,4016 
44370767,8012,5000 ,4379 
171646,8026,3895 ,3610 
37705462,8032,3109 ,3291 
19225624,8027,3535 ,3646 
1659522,8014,3814 ,3370 
33259271,8003,5197 ,4101 
522705,8009,5530 ,7097 
2167544,8008,7539 ,33.852 
1290278,8015,4560 ,4911 
1112749211319877439,8003,5197 ,4101 
7953354,8004,3836 ,4016 
35605066,8012,5000 ,4379 
881663941105028125,8014,3814 ,3370 
1749928,8013,4576 ,4091 
840704002914388485,8014,3814 ,3370 
1034554656318157124,8018,4250 ,4512 
51273315,8026,3895 ,3610 
1128462878202858671,8018,4250 ,4512 
38538357,8021,6062 ,9486 
1150178230490808551,8001,3789 ,3123 
1110775765657684157,8023,4285 ,4273 
23138164,8018,4250 ,4512 
939564695547360204,8015,4560 ,4911 
15737782,8008,7539 ,33.852 
1122252357011423868,8002,4737 ,3857 
40578133,8020,2876 ,2527 
1119722188673282521,8005,5045 ,4376 
27381858,8041,3643 ,3563 
33109903,8032,3109 ,3291 
691723106954290447,8026,3895 ,3610 
10009651,8029,4879 ,4284 
1122401128137466309,8006,5358 ,4205 
1042555181208811272,8006,5358 ,4205 
18918161,8019,4490 ,3552 
1133856606063055199,8001,3789 ,3123 
54321056,8015,4560 ,4911 
22393434,8015,4560 ,4911 
749276559600049796,8013,4576 ,4091 
3588409,8004,3836 ,4016 
646408495441585658,8024,4228 ,4125 
1123760311510238252,8015,4560 ,4911 
26105054,8026,3895 ,3610 
21653699,8003,5197 ,4101 
53373511,8029,4879 ,4284 
1101309346823707735,8041,3643 ,3563 
1620515,8009,5530 ,7097 
6251057,8001,3789 ,3123 
23990630,8002,4737 ,3857 
41151318,8005,5045 ,4376 
51273370,8026,3895 ,3610 
1128731651218940590,8029,4879 ,4284 
1096444954598644903,8013,4576 ,4091 
39960458,8024,4228 ,4125 
39141386,8015,4560 ,4911 
24840696,8005,5045 ,4376 
594580,8024,4228 ,4125 
53526774,8028,3911 ,3737 
891267841185123107,8001,3789 ,3123 
970771543514078567,8003,5197 ,4101 
31482550,8003,5197 ,4101 
26387235,8003,5197 ,4101 
13423726,8009,5530 ,7097 
923128710803922085,8005,5045 ,4376 
36291359,8025,4535 ,3825 
912923533643510459,8001,3789 ,3123 
919342004447565402,8011,5319 ,4091 
1011609441349908662,8032,3109 ,3291 
1096799949911222254,8002,4737 ,3857 
51952459,8003,5197 ,4101 
789742461145941589,8007,7449 ,3937 
734721047088190521,8031,3046 ,2962 
733218182622191317,8026,3895 ,3610 
1099033746321126000,8027,3535 ,3646 
862362641504358896,8019,4490 ,3552 
1529855,8025,4535 ,3825 
5180662,8021,6062 ,9486 
950747756305096169,8011,5319 ,4091 
950113601812775397,8023,4285 ,4273 
1120062206096650786,8036,5465 ,4091 
43882175,8025,4535 ,3825 
1086249979932940243,8015,4560 ,4911 
23990807,8002,4737 ,3857 
849042635414662644,8005,5045 ,4376 
936781,8024,4228 ,4125 
24747942,8006,5358 ,4205 
686313548746918016,8030,3287 ,3280 
37476135,8035,3189 ,3986 
928897023973317892,8011,5319 ,4091 
171816,8026,3895 ,3610 
994793512972717331,8021,6062 ,9486 
40866305,8002,4737 ,3857 
929307684874113374,8038,3016 ,2658 
1127404460753725356,8011,5319 ,4091 
733053314209654368,8019,4490 ,3552 
3567044,8005,5045 ,4376 
556932528829598159,8018,4250 ,4512 
660535143316878136,8012,5000 ,4379 
11862028,8013,4576 ,4091 
1082792771487909075,8015,4560 ,4911 
872168678414663777,8015,4560 ,4911 
17969324,8008,7539 ,33.852 
1046940680510992725,8004,3836 ,4016 
5124937,8013,4576 ,4091 
940338,8010,6168 ,4091 
639225290012118694,8021,6062 ,9486 
1008554383433120644,8004,3836 ,4016 
50343565,8030,3287 ,3280 
24960097,8002,4737 ,3857 
933982787533194346,8023,4285 ,4273 
849427626663947834,8023,4285 ,4273 
856935325654137282,8013,4576 ,4091 
1018781782349991550,8002,4737 ,3857 
503765,8009,5530 ,7097 
919400235661862943,8037,5494 ,4097 
1117561076128765095,8029,4879 ,4284 
3971574,8015,4560 ,4911 
1097208976157470411,8013,4576 ,4091 
38573377,8026,3895 ,3610 
888988,8021,6062 ,9486 
939538445548154227,8015,4560 ,4911 
976703532131126270,8003,5197 ,4101 
27607131,8007,7449 ,3937 
894802749867457100,8014,3814 ,3370 
352772,8015,4560 ,4911 
914999023986720831,8011,5319 ,4091 
1103692775408097300,8013,4576 ,4091 
932711286818111942,8015,4560 ,4911 
787026850978218427,8041,3643 ,3563 
44232354,8029,4879 ,4284 
826856499903727410,8013,4576 ,4091 
16810008,8011,5319 ,4091 
28597367,8003,5197 ,4101 
948270246425859088,8028,3911 ,3737 
48715762,8007,7449 ,3937 
817196413120639856,8026,3895 ,3610 
660069575596184489,8013,4576 ,4091 
18614711,8026,3895 ,3610 
1186539,8015,4560 ,4911 
906339330953013234,8026,3895 ,3610 
1069603926412366725,8026,3895 ,3610 
549976913937241380,8002,4737 ,3857 
582486497819385632,8005,5045 ,4376 
1137661380827781745,8003,5197 ,4101 
51273177,8026,3895 ,3610 
36860853,8042,2457 ,2230 
683039998057334657,8012,5000 ,4379 
6222502,8007,7449 ,3937 
656903021113715976,8013,4576 ,4091 
855164625363722926,8014,3814 ,3370 
1139092779750433251,8013,4576 ,4091 
1112360732655252676,8027,3535 ,3646 
1129874391336009150,8036,5465 ,4091 
1081915016289864868,8025,4535 ,3825 
2237750,8025,4535 ,3825 
1122396477498667295,8015,4560 ,4911 
1127268250434456820,8005,5045 ,4376 
3008815,8005,5045 ,4376 
26970125,8014,3814 ,3370 
843979339468649774,8015,4560 ,4911 
4047378,8015,4560 ,4911 
988277234856267358,8002,4737 ,3857 
16922226,8003,5197 ,4101 
25118224,8015,4560 ,4911 
820334535111222324,8024,4228 ,4125 
1446649,8007,7449 ,3937 
18572961,8002,4737 ,3857 
1009281160087522115,8008,7539 ,33.852 
795461265293948504,8025,4535 ,3825 
39940188,8037,5494 ,4097 
873855253602861380,8015,4560 ,4911 
969658917795252587,8028,3911 ,3737 
955587743080710717,8003,5197 ,4101 
975062554191913097,8011,5319 ,4091 
30687407,8014,3814 ,3370 
1135504462514950447,8014,3814 ,3370 
1076941782430889960,8009,5530 ,7097 
48596511,8019,4490 ,3552 
23031619,8029,4879 ,4284 
1075908913530459437,8012,5000 ,4379 
694690300278068597,8028,3911 ,3737 
1132636246339118256,8026,3895 ,3610 
695612064441556170,8005,5045 ,4376 
1029869989579951267,8011,5319 ,4091 
825341908429098345,8024,4228 ,4125 
829537418152864686,8015,4560 ,4911 
903796122044709160,8018,4250 ,4512 
25523861,8014,3814 ,3370 
875471009976337344,8016,2934 ,2789 
37420408,8015,4560 ,4911 
702072324565624585,8003,5197 ,4101 
1135329294451000016,8001,3789 ,3123 
985302796843868017,8011,5319 ,4091 
838417360047765375,8001,3789 ,3123 
892906,8009,5530 ,7097 
912850339460574437,8004,3836 ,4016 
1137711163658516171,8004,3836 ,4016 
1104739464575747056,8003,5197 ,4101 
713410860003370164,8029,4879 ,4284 
43919371,8017,6336 ,5198 
24978503,8002,4737 ,3857 
21521482,8013,4576 ,4091 
956256,8015,4560 ,4911 
950751713620024378,8001,3789 ,3123 
25257049,8018,4250 ,4512 
1075268405855369312,8038,3016 ,2658 
2781640,8012,5000 ,4379 
569281568422064139,8016,2934 ,2789 
27477345,8021,6062 ,9486 
1113677018085174114,8014,3814 ,3370 
1129842511326416296,8003,5197 ,4101 
7666563,8019,4490 ,3552 
52872928,8004,3836 ,4016 
12622252,8009,5530 ,7097 
2220119,8029,4879 ,4284 
941318263212388643,8015,4560 ,4911 
910970451949527146,8015,4560 ,4911 
47865183,8015,4560 ,4911 
2634227,8030,3287 ,3280 
2207843,8011,5319 ,4091 
52528580,8005,5045 ,4376 
36962698,8005,5045 ,4376 
999188656384515552,8002,4737 ,3857 
42471182,8004,3836 ,4016 
1129516708696524193,8004,3836 ,4016 
942717010961326664,8006,5358 ,4205 
41190205,8026,3895 ,3610 
851952933244788639,8003,5197 ,4101 
927418121223302860,8013,4576 ,4091 
41901120,8002,4737 ,3857 
775644,8015,4560 ,4911 
5323760,8004,3836 ,4016 
901970545333268338,8004,3836 ,4016 
1106470718525154939,8001,3789 ,3123 
30552006,8023,4285 ,4273 
963631383617517082,8018,4250 ,4512 
892619909257806120,8018,4250 ,4512 
25329519,8025,4535 ,3825 
757149,8036,5465 ,4091 
872956665222602070,8003,5197 ,4101 
13894945,8024,4228 ,4125 
4382379,8015,4560 ,4911 
660521529878840414,8005,5045 ,4376 
25287690,8026,3895 ,3610 
1050888440303149108,8020,2876 ,2527 
1002827513271054071,8027,3535 ,3646 
688946,8018,4250 ,4512 
35892123,8002,4737 ,3857 
1128664879228785561,8015,4560 ,4911 
45129179,8026,3895 ,3610 
1079751623482324470,8008,7539 ,33.852 
1142383475787928462,8035,3189 ,3986 
841227945221700701,8037,5494 ,4097 
896101518808265820,8005,5045 ,4376 
27724507,8004,3836 ,4016 
23053846,8024,4228 ,4125 
1114438672483670346,8027,3535 ,3646 
969683313495052679,8028,3911 ,3737 
36014258,8002,4737 ,3857 
991310453616118290,8023,4285 ,4273 
671458,8004,3836 ,4016 
1137719746214444461,8014,3814 ,3370 
17151423,8013,4576 ,4091 
865662598397288795,8022,5558 ,5797 
51273342,8026,3895 ,3610 
1082800043192649050,8015,4560 ,4911 
1056549571210903203,8026,3895 ,3610 
16449540,8013,4576 ,4091 
1738660,8012,5000 ,4379 
17596395,8003,5197 ,4101 
41003481,8007,7449 ,3937 
669563835006827092,8004,3836 ,4016 
5008858,8004,3836 ,4016 
1071740,8014,3814 ,3370 
1080583681860365767,8035,3189 ,3986 
757255974796976163,8011,5319 ,4091 
6776807,8011,5319 ,4091 
1493025,8026,3895 ,3610 
1293412,8005,5045 ,4376 
1100488398083786257,8038,3016 ,2658 
1102583562378842806,8001,3789 ,3123 
1121755023880607952,8004,3836 ,4016 
2853973,8012,5000 ,4379 
52358890,8006,5358 ,4205 
974390220487112997,8006,5358 ,4205 
694802952561057622,8028,3911 ,3737 
4022947,8005,5045 ,4376 
24978663,8002,4737 ,3857 
4679251,8023,4285 ,4273 
40961877,8003,5197 ,4101 
986101,8004,3836 ,4016 
936900,8004,3836 ,4016 
904257762419291262,8029,4879 ,4284 
35155986,8005,5045 ,4376 
51590412,8009,5530 ,7097 
922187435171509435,8004,3836 ,4016 
753525116543573425,8041,3643 ,3563 
872107529568771640,8015,4560 ,4911 
1128770863630383980,8029,4879 ,4284 
563971,8015,4560 ,4911 
50256039,8028,3911 ,3737 
38571196,8036,5465 ,4091 
1097199289067586020,8002,4737 ,3857 
774731593250607896,8002,4737 ,3857 
19343873,8004,3836 ,4016 
40895049,8031,3046 ,2962 
631002754356153272,8008,7539 ,33.852 
871669408022989114,8019,4490 ,3552 
3172803,8003,5197 ,4101 
5196775,8019,4490 ,3552 
1122232768444528531,8002,4737 ,3857 
32485771,8003,5197 ,4101 
963289,8015,4560 ,4911 
1018172700305953812,8004,3836 ,4016 
980380412776193644,8029,4879 ,4284 
790512115560289546,8007,7449 ,3937 
646348983670886594,8035,3189 ,3986 
992851837782545030,8004,3836 ,4016 
815192059017843443,8006,5358 ,4205 
17151412,8013,4576 ,4091 
27502982,8019,4490 ,3552 
4783753,8015,4560 ,4911 
1125994303493704925,8003,5197 ,4101 
469710,8009,5530 ,7097 
2005972,8014,3814 ,3370 
1756975,8016,2934 ,2789 
41897762,8007,7449 ,3937 
644237171682701865,8017,6336 ,5198 
838947105671967924,8013,4576 ,4091 
54158456,8015,4560 ,4911 
1035191296196023636,8031,3046 ,2962 
39219334,8015,4560 ,4911 
1048265604717547798,8008,7539 ,33.852 
747530432402201898,8002,4737 ,3857 
617443917030295492,8002,4737 ,3857 
1106399114959624659,8003,5197 ,4101 
42547432,8001,3789 ,3123 
1052761970191046037,8026,3895 ,3610 
805187979278991526,8014,3814 ,3370 
780401144564841258,8025,4535 ,3825 
5141070,8009,5530 ,7097 
1122211331745188878,8003,5197 ,4101 
1737505,8005,5045 ,4376 
52359464,8008,7539 ,33.852 
9984886,8028,3911 ,3737 
1052240263726352514,8004,3836 ,4016 
1830227,8017,6336 ,5198 
1094304190413839835,8005,5045 ,4376 
17361756,8009,5530 ,7097 
1019340307296601080,8037,5494 ,4097 
273932,8036,5465 ,4091 
50617365,8015,4560 ,4911 
696777471141566786,8039,5216 ,4091 
28366001,8028,3911 ,3737 
1141166417670337824,8003,5197 ,4101 
934768528390792431,8004,3836 ,4016 
548990291668456542,8003,5197 ,4101 
33762391,8015,4560 ,4911 
1050484394201799461,8027,3535 ,3646 
683941003011180871,8027,3535 ,3646 
1121806518495909736,8020,2876 ,2527 
813100191219176858,8026,3895 ,3610 
1119644407620781659,8005,5045 ,4376 
1120989532653607115,8011,5319 ,4091 
989623300384864811,8022,5558 ,5797 
1128767704269258188,8029,4879 ,4284 
918015237510061423,8008,7539 ,33.852 
16449601,8013,4576 ,4091 
28366278,8028,3911 ,3737 
785547170328341344,8032,3109 ,3291 
33423422,8004,3836 ,4016 
1122421025239266884,8030,3287 ,3280 
27331263,8025,4535 ,3825 
859815744311025799,8004,3836 ,4016 
866483,8037,5494 ,4097 
41025443,8015,4560 ,4911 
5837152,8004,3836 ,4016 
1477381,8028,3911 ,3737 
878992991320862924,8002,4737 ,3857 
13131433,8006,5358 ,4205 
1104221754876385642,8028,3911 ,3737 
283231,8005,5045 ,4376 
2491989,8015,4560 ,4911 
784671412229969233,8015,4560 ,4911 
21791772,8024,4228 ,4125 
980395484737059447,8015,4560 ,4911 
50319142,8009,5530 ,7097 
1136428020449322765,8007,7449 ,3937 
1131175520254800452,8003,5197 ,4101 
1141218097456310165,8031,3046 ,2962 
808462770832376153,8005,5045 ,4376 
33413157,8015,4560 ,4911 
2282469,8004,3836 ,4016 
545602057442226577,8004,3836 ,4016 
841043878143413092,8012,5000 ,4379 
896269935855109615,8005,5045 ,4376 
42030176,8003,5197 ,4101 
1015956846083552360,8004,3836 ,4016 
916683652506168481,8026,3895 ,3610 
1128748256363485290,8003,5197 ,4101 
914345005204052583,8027,3535 ,3646 
35523560,8002,4737 ,3857 
570137054070665120,8003,5197 ,4101 
17690765,8003,5197 ,4101 
34279029,8025,4535 ,3825 
931871743791657871,8025,4535 ,3825 
4683548,8028,3911 ,3737 
1050433458933324269,8001,3789 ,3123 
875950395836707541,8020,2876 ,2527 
1920941,8029,4879 ,4284 
561527962676123552,8021,6062 ,9486 
39133852,8037,5494 ,4097 
909303159598031954,8008,7539 ,33.852 
862903339013872131,8003,5197 ,4101 
845010610218630445,8005,5045 ,4376 
5176876,8024,4228 ,4125 
8811813,8014,3814 ,3370 
48292590,8004,3836 ,4016 
20433221,8004,3836 ,4016 
1035958768090751975,8007,7449 ,3937 
37240219,8004,3836 ,4016 
1096204616038822606,8029,4879 ,4284 
1116689403256135379,8022,5558 ,5797 
654164495421642086,8041,3643 ,3563 
3855575,8010,6168 ,4091 
1202829,8005,5045 ,4376 
39788335,8039,5216 ,4091 
1132326772785663006,8027,3535 ,3646 
1190491,8037,5494 ,4097 
33281345,8006,5358 ,4205 
831627620790687752,8009,5530 ,7097 
1554416,8039,5216 ,4091 
1098566396960815739,8026,3895 ,3610 
991269773299218187,8001,3789 ,3123 
52358413,8006,5358 ,4205 
42263516,8020,2876 ,2527 
987621527592655318,8025,4535 ,3825 
50487234,8013,4576 ,4091 
1018647,8014,3814 ,3370 
21452721,8014,3814 ,3370 
18918152,8010,6168 ,4091 
717043930070439520,8026,3895 ,3610 
33682220,8011,5319 ,4091 
912151833390786483,8026,3895 ,3610 
1080410873720444554,8001,3789 ,3123 
810145356203803935,8004,3836 ,4016 
887375015045599220,8014,3814 ,3370 
1296121,8023,4285 ,4273 
1135423865454593951,8036,5465 ,4091 
3388218,8015,4560 ,4911 
1007727085318709398,8028,3911 ,3737 
3097242,8011,5319 ,4091 
4510598,8028,3911 ,3737 
806304406867925547,8030,3287 ,3280 
1121204526689052395,8001,3789 ,3123 
4004925,8005,5045 ,4376 
838665876795139121,8012,5000 ,4379 
4310503,8015,4560 ,4911 
46094948,8002,4737 ,3857 
711356790395762072,8020,2876 ,2527 
48225671,8005,5045 ,4376 
48585016,8010,6168 ,4091 
3539908,8012,5000 ,4379 
882386616914940777,8006,5358 ,4205 
1132675729201718457,8025,4535 ,3825 
886034146180533677,8038,3016 ,2658 
1094745643945911636,8001,3789 ,3123 
1103707033165583062,8013,4576 ,4091 
23031576,8012,5000 ,4379 
13257273,8013,4576 ,4091 
534550,8015,4560 ,4911 
38277393,8028,3911 ,3737 
1672204,8036,5465 ,4091 
664222494267819991,8015,4560 ,4911 
1124626480855418573,8018,4250 ,4512 
688527,8018,4250 ,4512 
14498705,8010,6168 ,4091 
40554669,8026,3895 ,3610 
817953536226703530,8019,4490 ,3552 
872105351215494572,8015,4560 ,4911 
722742,8006,5358 ,4205 
50566522,8015,4560 ,4911 
25702608,8021,6062 ,9486 
1242215,8012,5000 ,4379 
21963275,8005,5045 ,4376 
399772,8015,4560 ,4911 
721562053867732568,8001,3789 ,3123 
1076969814221275430,8037,5494 ,4097 
35028636,8026,3895 ,3610 
942410,8018,4250 ,4512 
17151368,8013,4576 ,4091 
2493382,8013,4576 ,4091 
48838696,8009,5530 ,7097 
364030,8015,4560 ,4911 
29309442,8004,3836 ,4016 
1648547,8005,5045 ,4376 
5248745,8005,5045 ,4376 
1076949569323318103,8009,5530 ,7097 
53092659,8011,5319 ,4091 
698455037502953541,8021,6062 ,9486 
988917,8015,4560 ,4911 
1005643932109804771,8036,5465 ,4091 
1136205634759640854,8003,5197 ,4101 
1530586,8012,5000 ,4379 
3350180,8004,3836 ,4016 
1149051677692712739,8029,4879 ,4284 
2762205,8024,4228 ,4125 
740411091287089516,8037,5494 ,4097 
50799401,8012,5000 ,4379 
1105931839347636267,8027,3535 ,3646 
31891530,8015,4560 ,4911 
1069572,8037,5494 ,4097 
1108733077769179453,8029,4879 ,4284 
48763898,8010,6168 ,4091 
23685724,8004,3836 ,4016 
725914055445645040,8015,4560 ,4911 
1034048439440351964,8001,3789 ,3123 
12236695,8014,3814 ,3370 
745220,8023,4285 ,4273 
939568421768895171,8015,4560 ,4911 
1092035868617860266,8014,3814 ,3370 
729078,8001,3789 ,3123 
563461909265183396,8002,4737 ,3857 
702614948140771204,8018,4250 ,4512 
472062,8012,5000 ,4379 
46193930,8010,6168 ,4091 
1116642533191974191,8009,5530 ,7097 
1026839665506453132,8014,3814 ,3370 
701470787192636616,8002,4737 ,3857 
1134853506095609993,8031,3046 ,2962 
666515186487242337,8010,6168 ,4091 
39691563,8015,4560 ,4911 
38841896,8023,4285 ,4273 
14006090,8004,3836 ,4016 
878064608312692150,8002,4737 ,3857 
1132035654706620571,8006,5358 ,4205 
939544926988227697,8015,4560 ,4911 
51777219,8006,5358 ,4205 
2786688,8011,5319 ,4091 
1135529893563822545,8003,5197 ,4101 
41039477,8007,7449 ,3937 
1118899718665155513,8002,4737 ,3857 
33986160,8036,5465 ,4091 
1109220063268392949,8014,3814 ,3370 
5394263,8013,4576 ,4091 
1029053049492989772,8028,3911 ,3737 
4282501,8004,3836 ,4016 
1106465181699088862,8005,5045 ,4376 
19305430,8015,4560 ,4911 
1119711695884277191,8027,3535 ,3646 
54077502,8012,5000 ,4379 
889674294011039472,8002,4737 ,3857 
23284398,8002,4737 ,3857 
46511170,8041,3643 ,3563 
36717874,8014,3814 ,3370 
639222510147452452,8006,5358 ,4205 
1310443,8026,3895 ,3610 
26826875,8017,6336 ,5198 
1149191,8023,4285 ,4273 
50166453,8011,5319 ,4091 
1096110417333546853,8015,4560 ,4911 
29536130,8008,7539 ,33.852 
1082789189582541032,8004,3836 ,4016 
840123,8028,3911 ,3737 
17400650,8004,3836 ,4016 
872123544659449536,8011,5319 ,4091 
9380158,8023,4285 ,4273 
1126103182522882217,8026,3895 ,3610 
1105669841311746639,8021,6062 ,9486 
877006024394773237,8025,4535 ,3825 
19053607,8004,3836 ,4016 
847582655112925959,8011,5319 ,4091 
2536314,8010,6168 ,4091 
1096331863733748736,8039,5216 ,4091 
960817433859087385,8004,3836 ,4016 
669210036391334585,8003,5197 ,4101 
1102373408115355666,8007,7449 ,3937 
1089019233821612483,8002,4737 ,3857 
737552755354415005,8015,4560 ,4911 
2469747,8001,3789 ,3123 
53119594,8018,4250 ,4512 
813418439949518205,8038,3016 ,2658 
3144104,8004,3836 ,4016 
6722829,8005,5045 ,4376 
6082313,8004,3836 ,4016 
16969817,8031,3046 ,2962 
875569584224935152,8038,3016 ,2658 
5143895,8024,4228 ,4125 
8020706,8015,4560 ,4911 
1078152911056703747,8027,3535 ,3646 
1098642619191860965,8025,4535 ,3825 
1106505420069310568,8015,4560 ,4911 
944104744613959899,8001,3789 ,3123 
27643977,8009,5530 ,7097 
1097201488289769785,8015,4560 ,4911 
49960362,8025,4535 ,3825 
14813836,8026,3895 ,3610 
811918,8028,3911 ,3737 
18615356,8026,3895 ,3610 
1010864759459719909,8015,4560 ,4911 
23292197,8036,5465 ,4091 
944692825346938014,8008,7539 ,33.852 
53928114,46003,3112 ,1868 
23468021,46005,3369 ,2878 
1116779529373427744,46024,1990 ,1712 
49123384,46001,3013 ,2224 
1132548145524532319,46010,2890 ,16.588 
17964351,46009,1893 ,2386 
33014350,46024,1990 ,1712 
964671060876355943,46007,2192 ,2028 
1141769657254809937,46006,2880 ,2835 
20747965,46023,2670 ,2147 
4216011,46001,3013 ,2224 
957097411703591681,46026,1865 ,1217 
772115984228382656,46023,2670 ,2147 
31461233,46009,1893 ,2386 
11258070,46023,2670 ,2147 
839564359618114722,46001,3013 ,2224 
23648626,46001,3013 ,2224 
749169860887984590,46009,1893 ,2386 
1140690195413221884,46008,2470 ,2013 
694103271858687246,46023,2670 ,2147 
53698649,46021,2312 ,2206 
1112123922066521502,46011,2179 ,2472 
1059452582462518946,46006,2880 ,2835 
996910554722110642,46024,1990 ,1712 
1066611766774929889,46023,2670 ,2147 
1083481163649618490,46021,2312 ,2206 
1086804369252410370,46024,1990 ,1712 
49477809,46015,2435 ,1587 
700505903009613950,46009,1893 ,2386 
1127309210257703779,46018,1734 ,1606 
983362544879809504,46022,2140 ,1905 
38604615,46018,1734 ,1606 
643509934141723282,46022,2140 ,1905 
1107081197390538533,46007,2192 ,2028 
26682882,46011,2179 ,2472 
701858584337759768,46015,2435 ,1587 
1141609661664226243,46011,2179 ,2472 
795774445523678069,46021,2312 ,2206 
29826956,46022,2140 ,1905 
822518897122503819,46013,2208 ,1504 
1028640050210306783,46013,2208 ,1504 
1152321845547965594,46022,2140 ,1905 
53021072,46021,2312 ,2206 
23935642,46011,2179 ,2472 
878027898864462203,46022,2140 ,1905 
8588882,46009,1893 ,2386 
51344429,46011,2179 ,2472 
31916082,46011,2179 ,2472 
1131526827271619085,46007,2192 ,2028 
54241740,46003,3112 ,1868 
885155053416457534,46001,3013 ,2224 
26329759,46008,2470 ,2013 
893376154797272056,46011,2179 ,2472 
699157738103332128,46008,2470 ,2013 
1147656,46015,2435 ,1587 
1134044542847585676,46007,2192 ,2028 
25955799,46007,2192 ,2028 
1132027585438908958,46023,2670 ,2147 
1008744409210930958,46017,1575 ,1424 
707830310577625843,46024,1990 ,1712 
918148003720925846,46013,2208 ,1504 
30304047,46022,2140 ,1905 
871795851654572594,46018,1734 ,1606 
1074548211558142600,46024,1990 ,1712 
1152954663547430293,46035,1411 ,1321 
1141433804902343745,46014,1710 ,1499 
662783493122658897,46017,1575 ,1424 
971063257986973857,46008,2470 ,2013 
1132429416093423585,46006,2880 ,2835 
