,ID,Tipo de habitación,Título,Tipología,Ciudad,Localización,Municipio,Precio por noche Agosto,Precio por noche Octubre,Precio Medio,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos,Distancia a PI
5067,1039688765647379723,"Habitación en Rubí, España",Habitación,Habitación,Barcelona,"41.501317,2.047607",Rub,58.0,58.0,58.0,,1.0,1.0,1,,,15.633
5068,29879141,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.37997,2.14561",Barcelona,,,,4.77,127.0,4.0,1,4.0,5.0,0.613
5069,633838670887844068,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.38102,2.16082",Barcelona,452.0,330.0,391.0,4.59,49.0,2.0,2,2.0,4.0,1.234
5070,706586625049971837,"Alojamiento entero: piso en L'Hospitalet de Llobregat, España",Alojamiento entero,Alojamiento,Barcelona,"41.35764,2.12575",LHospitalet de Llobregat,,,,4.89,66.0,1.0,1,4.0,4.0,2.605
5071,910056226436701072,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.371839,2.159289",Barcelona,60.0,60.0,60.0,,,1.0,1,1.0,,1.048
5072,52360380,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.39414,2.16105",Barcelona,236.0,287.0,262.0,4.7,84.0,1.0,1,1.0,2.0,0.429
5073,21653693,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.85,143.0,1.0,1,3.0,4.0,inf
5074,39719348,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.384099,2.182954",Barcelona,389.0,389.0,389.0,,,1.0,1,2.0,2.0,0.91
5075,2069105,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.378,2.1902",Barcelona,226.0,343.0,284.0,4.46,134.0,1.0,1,2.0,2.0,0.133
5076,743612,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.41622,2.18918",Barcelona,,400.0,400.0,,,2.0,1,4.0,7.0,3.395
5077,1113106280885491432,"Habitación en Badalona, España",Habitación,Habitación,Barcelona,"41.449886,2.228841",Badalona,60.0,60.0,60.0,,2.0,1.0,1,1.0,,8.381
5078,1136030647689014350,"Habitación en Sant Boi de Llobregat, España",Habitación,Habitación,Barcelona,"41.339631,2.041983",Sant Boi de Llobregat,,,,,,1.0,1,2.0,,9.61
5079,1505984,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.38452,2.13258",Barcelona,,,,4.64,50.0,3.0,1,3.0,4.0,1.65
5080,1126613779447054663,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,270.0,260.0,265.0,5.0,5.0,1.0,1,4.0,4.0,inf
5081,49680586,"Alojamiento entero: vivienda en Montgat, España",Alojamiento entero,Alojamiento,Barcelona,"41.46502,2.280143",Montgat,,,,,,1.0,2,2.0,4.0,12.11
5082,8823241,"Habitación en Sant Cugat del Vallès, España",Habitación,Habitación,Barcelona,"41.44809,2.07888",Sant Cugat del Valls,55.0,40.0,48.0,,,2.0,1,4.0,,9.536
5083,17690720,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.4033,2.2108",Barcelona,450.0,,450.0,4.81,242.0,2.0,1,4.0,6.0,3.167
5084,1116456100784807861,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.38525,2.16817",Barcelona,,,,4.75,4.0,1.0,1,1.0,,0.761
5085,882976817180362322,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.37981,2.163539",Barcelona,120.0,90.0,105.0,,,1.0,1,1.0,,1.324
5086,637021355969078948,"Habitación en Santa Coloma de Gramenet, España",Habitación,Habitación,Barcelona,"41.43176,2.22291",Santa Coloma de Gramenet,50.0,50.0,50.0,4.0,4.0,1.0,1,1.0,,6.446
5087,50316594,"Alojamiento entero: apto. residencial en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.65,109.0,2.0,1,3.0,4.0,inf
5088,989231356412162574,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,90.0,90.0,4.4,5.0,1.0,1,1.0,2.0,inf
5089,1135395374911481422,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.40736,2.18036",Barcelona,393.0,268.0,330.0,,,1.0,1,1.0,4.0,2.165
5090,841171281732086515,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.380629,2.147989",Barcelona,454.0,338.0,396.0,4.47,15.0,2.0,1,3.0,5.0,0.673
5091,8687504,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.3726,2.1667",Barcelona,250.0,250.0,250.0,4.75,40.0,2.0,1,5.0,6.0,1.636
5092,928179921967381572,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.67,15.0,1.0,1,1.0,,inf
5093,18788457,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.4045,2.18349",Barcelona,,,,4.83,110.0,1.0,1,,,2.101
5094,40538318,"Habitación privada en: hostal en Barcelona, España",Habitación privada en,Habitación,Barcelona,"41.40812,2.18596",Barcelona,190.0,174.0,182.0,3.8,5.0,1.0,1,2.0,2.0,2.531
5095,845555464258470176,"Habitación en Montmeló, España",Habitación,Habitación,Barcelona,"41.55382,2.25022",Montmel,50.0,50.0,50.0,5.0,3.0,1.0,1,1.0,,19.378
5096,1060396337513548269,"Alojamiento entero: piso en L'Hospitalet de Llobregat, España",Alojamiento entero,Alojamiento,Barcelona,"41.37607,2.10648",LHospitalet de Llobregat,305.0,310.0,308.0,5.0,3.0,1.0,1,1.0,2.0,3.408
5097,2376434,"Alojamiento entero: adosado en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.42391,2.1915",Barcelona,,,,4.67,401.0,2.0,1,4.0,4.0,4.212
5098,620633877155596852,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.38281,2.16255",Barcelona,445.0,330.0,388.0,4.61,28.0,2.0,1,2.0,4.0,1.006
5099,1108733661556427338,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,150.0,150.0,150.0,,1.0,2.0,2,,3.0,inf
5100,31346422,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.38491,2.15756",Barcelona,,,,4.74,218.0,1.0,1,,2.0,0.974
5101,20538428,"Habitación en Sant Adrià de Besòs, España",Habitación,Habitación,Barcelona,"41.42587,2.21866",Sant Adri de Bess,124.0,105.0,114.0,,,2.0,1,2.0,,5.704
5102,658471450009412810,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.4092,2.1929",Barcelona,,,,,2.0,2.0,1,,3.0,3.036
5103,676695884421789255,,,,Barcelona,"41.4811,2.219",,375.0,,375.0,,,,1,,,10.916
5104,31482730,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.37582,2.18918",Barcelona,,,,4.74,27.0,1.0,1,3.0,3.0,0.382
5105,34957866,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.37129,2.16338",Barcelona,,,,4.81,224.0,2.0,1,4.0,4.0,1.393
5106,46366621,"Alojamiento entero: apartamento con servicios en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.3952,2.1703",Barcelona,248.0,249.0,248.0,4.74,442.0,1.0,1,1.0,2.0,0.592
5107,4922877,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.38202,2.14717",Barcelona,,,,4.62,215.0,2.0,1,2.0,4.0,0.825
5108,1061490653718744976,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.385351,2.157524",Barcelona,,310.0,310.0,,1.0,1.0,1,,4.0,0.939
5109,691679958810855386,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.42934,2.16609",Barcelona,75.0,55.0,65.0,4.75,52.0,1.0,1,,,4.19
5110,862986225502778713,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,45.0,45.0,45.0,,,1.0,1,,,inf
5111,1093961898025756222,"Alojamiento entero: vivienda en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.37425,2.16804",Barcelona,190.0,180.0,185.0,4.2,5.0,2.0,1,3.0,4.0,1.733
5112,33730111,"Alojamiento entero: piso en Santa Coloma de Gramenet, España",Alojamiento entero,Alojamiento,Barcelona,"41.43205,2.21472",Santa Coloma de Gramenet,189.0,199.0,194.0,4.7,201.0,2.0,1,2.0,2.0,6.112
5113,969512697521833374,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.356493,2.123869",Barcelona,369.0,,369.0,5.0,6.0,3.0,2,3.0,5.0,2.805
5114,817857629061236817,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.381279,2.151441",Barcelona,,,,4.13,30.0,4.0,2,5.0,7.0,0.82
5115,42890622,"Habitación en hotel en Barcelona, España",Habitación,Habitación,Barcelona,"41.39759,2.20226",Barcelona,,,,4.86,37.0,1.0,1,1.0,2.0,2.275
5116,1104352817195805142,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.3625,2.1377",Barcelona,79.0,79.0,79.0,,,1.0,1,1.0,,1.565
5117,14592933,"Habitación en L'Hospitalet de Llobregat, España",Habitación,Habitación,Barcelona,"41.363,2.10317",LHospitalet de Llobregat,70.0,70.0,70.0,4.83,78.0,1.0,1,1.0,,3.9
5118,799080192649946305,"Habitación privada en: casa de invitados en Barcelona, España",Habitación privada en,Habitación,Barcelona,"41.371363,2.134957",Barcelona,,,,,,1.0,1,1.0,2.0,1.089
5119,27823920,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.3897,2.1675",Barcelona,250.0,,250.0,,,1.0,1,2.0,3.0,0.302
5120,477256,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.40248,2.19668",Barcelona,,,,4.65,293.0,1.0,1,,,2.665
5121,578903475066562396,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.7,10.0,1.0,1,1.0,1.0,inf
5122,836756629196509012,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.38269,2.161678",Barcelona,,,,4.94,17.0,1.0,1,,,1.036
5123,32096193,"Alojamiento entero en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.38358,2.17826",Barcelona,,,,4.81,31.0,1.0,5,,2.0,1.21
5124,3505203,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.39267,2.18632",Barcelona,,,,,,1.0,1,1.0,2.0,1.592
5125,947485255857636033,"Habitación en Badalona, España",Habitación,Habitación,Barcelona,"41.44939,2.24273",Badalona,,,,,,1.0,1,,,8.939
5126,4090521,"Alojamiento entero: piso en Barcelone, España",Alojamiento entero,Alojamiento,Barcelona,"41.4068,2.1838",Barcelone,365.0,426.0,396.0,4.62,117.0,2.0,1,4.0,3.0,2.3
5127,976789941198437507,"Habitación privada en: apto. residencial en L'Hospitalet de Llobregat, España",Habitación privada en,Habitación,Barcelona,,LHospitalet de Llobregat,43.0,41.0,42.0,4.53,32.0,1.0,1,1.0,1.0,inf
5128,775858478065422112,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.3927,2.2016",Barcelona,480.0,500.0,490.0,,,3.0,2,,5.0,1.763
5129,1030869986757871838,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.374,2.1678",Barcelona,,60.0,60.0,,1.0,1.0,1,,,1.714
5130,1100121,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.40063,2.15346",Barcelona,,,,,,1.0,1,1.0,2.0,1.386
5131,1322489,"Alojamiento entero: piso en Hospitalet de Llobregat, España",Alojamiento entero,Alojamiento,Barcelona,,Hospitalet de Llobregat,,,,,,1.0,1,1.0,2.0,inf
5132,898276757093957812,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.39171,2.15693",Barcelona,396.0,542.0,469.0,,1.0,2.0,2,2.0,4.0,0.673
5133,13270342,,,,Barcelona,"41.37724,2.16162",,,,,,,,1,,,1.232
5134,51954538,"Habitación en Abrera, España",Habitación,Habitación,Barcelona,"41.52389,1.90807",Abrera,,,,,,1.0,1,2.0,,25.943
5135,2494484,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.39764,2.20157",Barcelona,,,,4.76,421.0,2.0,2,3.0,4.0,2.257
5136,18338221,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.3731,2.1472",Barcelona,,265.0,265.0,4.66,140.0,3.0,2,6.0,6.0,0.167
5137,32118599,,,,Barcelona,"41.39886,2.20469",,460.0,388.0,424.0,,,,1,,,2.489
5138,1115849442967085990,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.3728,2.1698",Barcelona,,,,,2.0,1.0,1,1.0,,1.89
5139,52627366,"Alojamiento entero: apartamento con servicios en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,447.0,492.0,470.0,4.76,658.0,2.0,1,3.0,4.0,inf
5140,36346072,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.41585,2.1893",Barcelona,43.0,43.0,43.0,4.26,126.0,1.0,1,1.0,,3.368
5141,45348838,"Habitación en Badalona, España",Habitación,Habitación,Barcelona,"41.44746,2.23901",Badalona,,90.0,90.0,,,1.0,1,1.0,,8.603
5142,1147585839545283396,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,100.0,100.0,100.0,,,1.0,1,1.0,,inf
5143,1120791125729506189,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.381314,2.192242",Barcelona,322.0,372.0,347.0,,,1.0,1,1.0,2.0,0.284
5144,6855516,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.3723,2.1671",Barcelona,205.0,225.0,215.0,4.82,283.0,2.0,1,3.0,4.0,1.674
5145,46524035,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,428.0,428.0,4.06,33.0,2.0,1,4.0,5.0,inf
5146,2557934,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.37217,2.16382",Barcelona,,,,4.87,359.0,1.0,5,2.0,3.0,1.406
5147,557929113555451434,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.38531,2.15814",Barcelona,,50.0,50.0,4.75,195.0,1.0,1,1.0,,0.909
5148,75411,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.40682,2.18649",Barcelona,200.0,185.0,192.0,4.43,97.0,3.0,1,4.0,6.0,2.46
5149,25122279,"Habitación en apartahotel en Gracia-Barcelona, España",Habitación,Habitación,Barcelona,,GraciaBarcelona,,,,4.79,482.0,1.0,1,1.0,2.0,inf
5150,2369067,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.3759,2.1462",Barcelona,,250.0,250.0,,,3.0,1,4.0,5.0,0.17
5151,642377034207410945,"Habitación privada en: apartamento con servicios en Santa Coloma de Gramenet, España",Habitación privada en,Habitación,Barcelona,"41.4326,2.2224",Santa Coloma de Gramenet,48.0,48.0,48.0,4.44,36.0,1.0,1,1.0,2.0,6.514
5152,13138074,"Alojamiento entero: cabaña en Vacarisses, España",Alojamiento entero,Alojamiento,Barcelona,"41.60524,1.94177",Vacarisses,,,,4.79,28.0,1.0,1,1.0,2.0,30.16
5153,206167,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.3724,2.1648",Barcelona,,,,,,1.0,1,1.0,2.0,1.482
5154,20812821,,,,Barcelona,,,180.0,123.0,152.0,,,,1,,,inf
5155,11248398,"Alojamiento entero: apto. residencial en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.3916,2.1752",Barcelona,,,,,,1.0,1,2.0,4.0,0.851
5156,5399718,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.37287,2.14658",Barcelona,,185.0,185.0,4.85,46.0,1.0,1,3.0,4.0,0.201
5157,22188577,"Alojamiento entero: piso en Canet de Mar, España",Alojamiento entero,Alojamiento,Barcelona,"41.588,2.583",Canet de Mar,,,,4.7,70.0,3.0,1,5.0,6.0,40.067
5158,2077178,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.4001,2.205",Barcelona,,233.0,233.0,,,2.0,1,4.0,5.0,2.624
5159,14765045,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.40386,2.20696",Barcelona,,199.0,199.0,4.81,52.0,3.0,5,4.0,7.0,3.072
5160,861407949300458532,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.379654,2.155078",Barcelona,129.0,85.0,107.0,4.56,25.0,1.0,1,1.0,,0.86
5161,43888224,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,2.0,1,3.0,4.0,inf
5162,998953069837068033,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.4204,2.1798",Barcelona,180.0,150.0,165.0,,,1.0,1,1.0,2.0,3.425
5163,5595771,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.40064,2.18098",Barcelona,,,,4.63,378.0,1.0,1,1.0,2.0,1.665
5164,39691518,"Alojamiento entero: apartamento con servicios en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.3789,2.1547",Barcelona,326.0,359.0,342.0,4.8,265.0,1.0,1,2.0,4.0,0.782
5165,21464686,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.37828,2.15732",Barcelona,440.0,440.0,440.0,4.79,85.0,2.0,1,3.0,4.0,0.932
5166,1128581032044277155,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.38778,2.17774",Barcelona,500.0,500.0,500.0,,1.0,2.0,1,3.0,5.0,1.147
5167,680650821990830014,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.3767,2.152",Barcelona,,,,4.79,66.0,4.0,5,7.0,8.0,0.458
5168,905531607109157699,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,2.0,2,2.0,4.0,inf
5169,896294495207486549,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.358,2.13909",Barcelona,,,,,,1.0,1,1.0,,1.968
5170,7852092,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.3773,2.1539",Barcelona,220.0,150.0,185.0,4.78,249.0,2.0,5,2.0,4.0,0.629
5171,45955324,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.40683,2.15432",Barcelona,,,,4.7,76.0,1.0,1,2.0,2.0,1.907
5172,29515056,"Alojamiento entero: piso en L'Hospitalet de Llobregat, España",Alojamiento entero,Alojamiento,Barcelona,"41.35615,2.12605",LHospitalet de Llobregat,,,,4.65,162.0,2.0,2,3.0,6.0,2.711
5173,5769043,"Alojamiento entero: apto. residencial en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.39224,2.18705",Barcelona,,,,,,1.0,2,2.0,4.0,1.531
5174,1136009511127281059,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.363628,2.137366",Barcelona,,,,,,1.0,1,1.0,,1.474
5175,744153,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.3983,2.1754",Barcelona,,,,4.78,591.0,1.0,1,1.0,2.0,1.139
5176,1117895851047418372,"Habitación en Monistrol de Montserrat, España",Habitación,Habitación,Barcelona,,Monistrol de Montserrat,,,,5.0,4.0,1.0,1,,,inf
5177,1103666823336646671,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.404386,2.175859",Barcelona,311.0,253.0,282.0,4.86,7.0,2.0,1,3.0,5.0,1.68
5178,1081861760110023651,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,40.0,40.0,40.0,,,1.0,1,,,inf
5179,622091179379166142,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.370448,2.145814",Barcelona,,,,4.92,86.0,2.0,1,,4.0,0.478
5180,15848466,"Habitación privada en: casa de invitados en Pallejà, España",Habitación privada en,Habitación,Barcelona,"41.41621,1.99955",Pallej,,,,4.81,494.0,1.0,1,3.0,4.0,13.163
5181,51852510,,,,Barcelona,"41.4452,2.1783",,,,,,,,1,,,6.055
5182,17151406,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.40272,2.17884",Barcelona,327.0,259.0,293.0,4.53,174.0,1.0,1,1.0,2.0,1.686
5183,14261865,"Habitación privada en: piso en Barcelona, España",Habitación privada en,Habitación,Barcelona,"41.40851,2.20393",Barcelona,153.0,,153.0,5.0,5.0,1.0,1,,2.0,3.462
5184,8097151,"Alojamiento entero: adosado en La Garriga, España",Alojamiento entero,Alojamiento,Barcelona,,La Garriga,,,,,,2.0,2,3.0,4.0,inf
5185,1091434033284940620,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.3771,2.1453",Barcelona,,,,,,1.0,1,,,0.323
5186,6549890,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.43715,2.16801",Barcelona,,,,,,1.0,1,1.0,2.0,5.064
5187,22881017,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.40161,2.20313",Barcelona,,,,,,3.0,1,,5.0,2.716
5188,52360100,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.4045,2.14534",Barcelona,370.0,410.0,390.0,4.8,30.0,2.0,2,2.0,4.0,2.174
5189,1121602208095814970,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,3.0,2,4.0,5.0,inf
5190,44096958,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.41153,2.14637",Barcelona,179.0,169.0,174.0,4.59,100.0,2.0,1,2.0,4.0,2.701
5191,912205668333715252,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.378709,2.172741",Barcelona,,,,5.0,3.0,1.0,1,,,1.551
5192,1017518225094139976,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.38824,2.15404",Barcelona,41.0,38.0,40.0,,1.0,1.0,1,1.0,,0.99
5193,1136930079009100777,"Habitación privada en: piso en Barcelona, España",Habitación privada en,Habitación,Barcelona,"41.390019,2.174619",Barcelona,100.0,100.0,100.0,,,1.0,1,,2.0,0.823
5194,29841719,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.38454,2.18082",Barcelona,,,,,,4.0,2,6.0,6.0,1.081
5195,12818357,"Alojamiento entero: piso en Sant Cugat del Vallès, España",Alojamiento entero,Alojamiento,Barcelona,"41.450351,2.076354",Sant Cugat del Valls,,,,,1.0,1.0,1,,2.0,9.86
5196,16251145,"Alojamiento entero: apto. residencial en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.87,89.0,1.0,1,2.0,4.0,inf
5197,5596629,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.4092,2.1772",Barcelona,,236.0,236.0,4.65,274.0,2.0,1,2.0,6.0,2.199
5198,1145686543548963782,"Alojamiento entero: piso en L'Hospitalet de Llobregat, España",Alojamiento entero,Alojamiento,Barcelona,,LHospitalet de Llobregat,,110.0,110.0,,,2.0,1,2.0,4.0,inf
5199,27013203,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.39744,2.16549",Barcelona,,,,,,3.0,2,3.0,5.0,0.643
5200,18929687,"Habitación en Terrassa, España",Habitación,Habitación,Barcelona,"41.56545,2.03333",Terrassa,,,,4.93,40.0,1.0,5,1.0,,22.22
5201,1076963707691806342,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.395536,2.166682",Barcelona,480.0,380.0,430.0,,,2.0,1,4.0,5.0,0.453
5202,33367572,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.40848,2.13929",Barcelona,,55.0,55.0,4.91,22.0,1.0,1,1.0,,2.845
5203,1116867880669400696,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.398932,2.160316",Barcelona,150.0,120.0,135.0,5.0,3.0,1.0,1,2.0,,0.897
5204,44429480,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.39267,2.12997",Barcelona,249.0,,249.0,4.56,18.0,2.0,1,2.0,4.0,2.474
5205,51201977,"Habitación en hotel en Barcelona, España",Habitación,Habitación,Barcelona,"41.4078,2.1854",Barcelona,157.0,163.0,160.0,4.42,1165.0,1.0,1,1.0,2.0,2.473
5206,1136383420341654743,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.391002,2.161489",Barcelona,85.0,85.0,85.0,,,1.0,1,,,0.302
5207,2368976,"Alojamiento entero: piso en Barcelona , España",Alojamiento entero,Alojamiento,Barcelona,"41.4006,2.2016",Barcelona,178.0,169.0,174.0,,,2.0,1,2.0,3.0,2.566
5208,563029399650888379,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.3797,2.1765",Barcelona,409.0,,409.0,4.76,117.0,2.0,2,3.0,5.0,1.241
5209,51229642,"Alojamiento entero: piso en Canet de Mar, España",Alojamiento entero,Alojamiento,Barcelona,"41.58774,2.57989",Canet de Mar,103.0,58.0,80.0,,,1.0,1,1.0,3.0,39.84
5210,18088777,"Habitación en  Llinars del Valles, España",Habitación,Habitación,Barcelona,"41.6233,2.3655", Llinars del Valles,38.0,27.0,32.0,,,1.0,1,1.0,,30.695
5211,881124171627424458,"Alojamiento entero: vivienda en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.76,37.0,1.0,1,,2.0,inf
5212,20464646,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.37572,2.18921",Barcelona,,,,4.39,173.0,1.0,1,1.0,3.0,0.39
5213,1076975838222905988,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.3948,2.1656",Barcelona,320.0,,320.0,4.71,7.0,1.0,1,1.0,2.0,0.352
5214,2029507,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.38249,2.17553",Barcelona,,,,4.57,411.0,2.0,2,5.0,4.0,1.346
5215,21969660,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.378,2.1902",Barcelona,246.0,370.0,308.0,4.49,92.0,1.0,1,2.0,2.0,0.133
